# x y z pred gt
-0.833036 0.294318 0.037388 0 2
-0.802787 0.353375 0.031627 0 2
-0.766776 0.423956 0.024425 0 2
-0.792704 0.236701 0.041710 0 2
-0.759574 0.301520 0.033067 0 2
-0.696196 0.428277 0.021544 0 2
-0.661626 0.495977 0.007140 0 2
-0.631377 0.553594 0.004259 0 2
-0.599687 0.618413 -0.004384 0 2
-0.735087 0.176204 0.040269 0 2
-0.701957 0.241023 0.041710 0 2
-0.670268 0.305842 0.022984 0 2
-0.638579 0.366339 0.015782 0 2
-0.602568 0.438360 0.002818 0 2
-0.539190 0.562236 -0.010145 0 2
-0.504620 0.634258 -0.014467 0 2
-0.471490 0.697636 -0.018788 0 2
-0.438360 0.762455 -0.030311 0 2
-0.680351 0.120027 0.044591 0 2
-0.645781 0.187727 0.028746 0 2
-0.614092 0.251106 0.024425 0 2
-0.580962 0.314484 0.020103 0 2
-0.547832 0.382184 0.007140 0 2
-0.514703 0.445562 0.007140 0 2
-0.481573 0.510381 -0.005824 0 2
-0.447003 0.579522 -0.018788 0 2
-0.383624 0.704838 -0.024550 0 2
-0.350495 0.772538 -0.028871 0 2
-0.315924 0.838797 -0.040394 0 2
-0.624175 0.032162 0.040269 0 2
-0.595366 0.091219 0.031627 0 2
-0.560796 0.158919 0.020103 0 2
-0.526226 0.228059 0.018663 0 2
-0.461407 0.354816 0.004259 0 2
-0.426837 0.425397 -0.001503 0 2
-0.362018 0.552154 -0.015907 0 2
-0.326007 0.622734 -0.028871 0 2
-0.297199 0.680351 -0.034633 0 2
-0.262629 0.749491 -0.038954 0 2
-0.560796 0.000472 0.043150 0 2
-0.497418 0.127229 0.028746 0 2
-0.462847 0.196370 0.011461 0 2
-0.396588 0.324567 0.010020 0 2
-0.363458 0.392267 -0.002943 0 2
-0.330329 0.455645 -0.011586 0 2
-0.300080 0.516143 -0.011586 0 2
-0.264069 0.588164 -0.030311 0 2
-0.230940 0.654423 -0.034633 0 2
-0.196370 0.720683 -0.054799 0 2
-0.493096 -0.032657 0.035948 0 2
-0.462847 0.029281 0.027305 0 2
-0.429718 0.092659 0.020103 0 2
-0.395148 0.161799 0.018663 0 2
-0.362018 0.228059 0.010020 0 2
-0.330329 0.289997 0.002818 0 2
-0.295759 0.359137 -0.002943 0 2
-0.262629 0.422516 -0.013026 0 2
-0.196370 0.553594 -0.031752 0 2
-0.164680 0.616973 -0.033192 0 2
-0.132991 0.680351 -0.057679 0 2
-0.458526 -0.127725 0.041710 0 2
-0.426837 -0.062906 0.035948 0 2
-0.392267 0.003353 0.027305 0 2
-0.360578 0.068172 0.014342 0 2
-0.327448 0.132991 0.008580 0 2
-0.295759 0.194929 0.007140 0 2
-0.262629 0.261188 0.001378 0 2
