# x y z pred gt
-0.845720 0.301724 -0.104275 0 2
-0.904653 0.188569 -0.083059 0 2
-0.579340 0.553962 -0.097203 0 2
-0.635916 0.443167 -0.073629 0 2
-0.690135 0.334724 -0.078344 0 2
-0.751426 0.219216 -0.066557 0 2
-0.803287 0.113140 -0.073629 0 2
-0.303530 0.801481 -0.083059 0 2
-0.353034 0.702476 -0.090131 0 2
-0.411968 0.589321 -0.075986 0 2
-0.470902 0.473813 -0.068915 0 2
-0.522763 0.370089 -0.059485 0 2
-0.581697 0.256934 -0.078344 0 2
-0.640630 0.139067 -0.050056 0 2
-0.694849 0.035343 -0.047698 0 2
-0.279956 0.584609 -0.059485 0 2
-0.334175 0.478525 -0.066557 0 2
-0.388394 0.372442 -0.057128 0 2
-0.449685 0.254575 -0.047698 0 2
-0.506262 0.143779 -0.042984 0 2
-0.560481 0.037703 -0.038269 0 2
-0.621772 -0.082524 -0.038269 0 2
-0.169161 0.801481 -0.064200 0 2
-0.221023 0.700117 -0.064200 0 2
-0.081939 0.657686 -0.054771 0 2
-0.138516 0.546890 -0.057128 0 2
-0.192735 0.440807 -0.047698 0 2
-0.246954 0.334724 -0.047698 0 2
-0.305887 0.219216 -0.040626 0 2
-0.360106 0.113140 -0.035911 0 2
-0.414325 0.004696 -0.038269 0 2
-0.473259 -0.108452 -0.031197 0 2
0.014712 0.565746 -0.033555 0 2
-0.044222 0.450238 -0.042984 0 2
-0.098441 0.344155 -0.035911 0 2
-0.157375 0.226288 -0.028840 0 2
-0.216308 0.110780 -0.035911 0 2
-0.268170 0.011768 -0.024125 0 2
-0.324746 -0.101380 -0.017053 0 2
-0.381322 -0.212175 -0.012338 0 2
0.125507 0.487957 -0.024125 0 2
0.068931 0.379514 -0.021768 0 2
0.012354 0.268718 -0.017053 0 2
-0.044222 0.157923 -0.009981 0 2
-0.103156 0.044775 -0.009981 0 2
-0.155017 -0.058949 -0.002909 0 2
-0.211593 -0.167385 -0.002909 0 2
-0.268170 -0.280540 -0.002909 0 2
-0.317674 -0.379552 0.001806 0 2
-0.162089 -0.339474 0.011235 0 2
-0.216308 -0.443198 0.006520 0 2
0.236302 0.440807 -0.012338 0 2
0.179726 0.330011 -0.009981 0 2
0.125507 0.223935 0.001806 0 2
0.064216 0.106068 0.006520 0 2
0.012354 0.002344 -0.000551 1 2
-0.044222 -0.108452 0.006520 0 2
-0.105513 -0.228678 0.015950 0 2
0.314095 0.280509 0.006520 0 2
0.259876 0.172073 0.001806 0 2
0.203300 0.058918 0.008878 0 2
