# x y z pred gt
0.810835 0.389507 -0.165769 5 1
0.781050 0.335895 -0.163386 5 1
0.750074 0.277516 -0.165769 5 1
0.720289 0.221521 -0.172917 5 1
0.691696 0.169100 -0.171726 5 1
0.660719 0.113104 -0.175300 5 1
0.632126 0.059492 -0.181257 5 1
0.604724 0.008262 -0.180066 -1 1
0.453417 -0.270524 -0.196745 1 1
0.426015 -0.321753 -0.203894 1 1
0.397422 -0.374175 -0.218190 1 1
0.308068 -0.539778 -0.225339 1 1
0.250881 -0.508802 -0.163386 1 1
0.218713 -0.567180 -0.164578 1 1
0.190120 -0.620793 -0.170535 1 1
0.162718 -0.670831 -0.172917 1 1
0.134124 -0.725635 -0.181257 1 1
0.104340 -0.781631 -0.181257 1 1
0.074555 -0.836434 -0.175300 1 1
0.043579 -0.891239 -0.175300 1 1
0.013794 -0.947234 -0.182449 1 1
0.781050 0.470522 -0.106199 5 1
0.750074 0.412144 -0.113348 5 1
0.722672 0.362105 -0.121688 5 1
0.694078 0.310875 -0.124070 5 1
0.663102 0.253689 -0.124070 5 1
0.635700 0.202459 -0.130027 5 1
0.607107 0.148846 -0.134793 5 1
0.576131 0.092851 -0.134793 5 1
0.547537 0.039238 -0.138367 -1 1
0.704801 0.478862 -0.063309 5 1
0.672633 0.419292 -0.063309 5 1
0.646423 0.372828 -0.075223 5 1
0.617829 0.318024 -0.071649 5 1
0.586853 0.259646 -0.076415 5 1
0.558260 0.207224 -0.074032 5 1
0.528475 0.154803 -0.085946 5 1
0.497499 0.097616 -0.087137 5 1
0.466523 0.039238 -0.070458 -1 1
0.175823 -0.498079 -0.109774 1 1
0.144847 -0.556458 -0.116922 1 1
0.116254 -0.608879 -0.116922 1 1
0.087660 -0.660109 -0.118113 1 1
0.055493 -0.719678 -0.119305 1 1
-0.000503 -0.824521 -0.130027 1 1
-0.032670 -0.882899 -0.135984 1 1
0.665485 0.543197 -0.012080 5 1
0.044770 -0.602922 -0.072841 1 1
0.014985 -0.658917 -0.072841 1 1
-0.044584 -0.767334 -0.081180 1 1
-0.073178 -0.820946 -0.083563 1 1
-0.104154 -0.878133 -0.087137 1 1
0.635700 0.489584 -0.018037 5 1
0.604724 0.431206 -0.010888 5 1
0.577322 0.379976 -0.025185 5 1
0.548729 0.327555 -0.028759 5 1
0.517752 0.270368 -0.029950 5 1
0.489159 0.216755 -0.029950 5 1
0.459374 0.161951 -0.027568 5 1
0.428398 0.105956 -0.032333 5 1
0.396231 0.047578 -0.012080 -1 1
0.134124 -0.437318 -0.060927 1 1
0.104340 -0.493314 -0.066884 1 1
0.074555 -0.549309 -0.072841 1 1
0.594001 0.561068 0.035576 5 1
0.567791 0.513412 0.033193 5 1
0.536815 0.455034 0.028428 5 1
0.505839 0.396656 0.027236 5 1
0.478437 0.345426 0.028428 5 1
0.446269 0.288239 0.021279 5 1
0.389082 0.182205 0.012940 5 1
0.358106 0.125018 0.011748 5 1
0.093617 -0.364644 -0.001357 1 1
0.063832 -0.418256 -0.008505 1 1
0.037622 -0.467103 -0.014462 1 1
0.007837 -0.523099 -0.018037 1 1
-0.023139 -0.580285 -0.023993 1 1
-0.051733 -0.631515 -0.032333 1 1
-0.111302 -0.743506 -0.031142 1 1
-0.139896 -0.795927 -0.031142 1 1
-0.168489 -0.849540 -0.047821 1 1
0.540389 0.583704 0.071318 5 1
0.510604 0.528900 0.080849 5 1
0.482011 0.477670 0.066552 5 1
0.452226 0.421675 0.062978 5 1
0.422441 0.365679 0.068935 5 1
0.393848 0.313258 0.061787 5 1
0.364063 0.257263 0.057021 5 1
0.304493 0.150038 0.057021 5 1
0.273517 0.091659 0.054638 -1 1
0.067407 -0.289586 0.030811 1 1
0.037622 -0.343199 0.026045 1 1
0.007837 -0.399194 0.026045 1 1
-0.021948 -0.453998 0.018897 1 1
-0.050541 -0.507610 0.022471 1 1
-0.081517 -0.564797 0.015322 1 1
-0.110111 -0.617218 0.011748 1 1
-0.138704 -0.672023 0.010557 1 1
-0.169680 -0.728018 0.012940 1 1
-0.199465 -0.781631 -0.000166 1 1
0.502264 0.644465 0.128505 5 1
0.470097 0.584895 0.124930 5 1
0.440312 0.530091 0.124930 5 1
0.412910 0.480053 0.118973 5 1
0.381934 0.421675 0.114208 5 1
0.352149 0.365679 0.110634 5 1
0.324747 0.315641 0.107060 5 1
0.293771 0.258454 0.097528 5 1
0.262795 0.201267 0.107060 5 1
0.235393 0.150038 0.102294 5 1
0.205608 0.095234 0.090380 5 1
0.175823 0.040430 0.090380 -1 1
0.031665 -0.225251 0.076083 1 1
-0.000503 -0.284820 0.078466 1 1
-0.026713 -0.333667 0.074892 1 1
-0.057690 -0.392046 0.068935 1 1
