# x y z pred gt
0.687012 -0.424932 -0.173040 1 1
0.643319 -0.510568 -0.122356 1 1
0.596130 -0.597954 -0.085654 1 1
0.555933 -0.676603 -0.048952 1 1
0.723714 -0.608440 -0.155563 1 1
0.594383 -0.349781 -0.115365 1 1
0.505250 -0.521054 -0.052447 1 1
0.461557 -0.601453 -0.015745 1 1
0.417864 -0.685340 0.017461 1 1
0.604870 -0.056166 -0.174788 1 1
0.564672 -0.133061 -0.124104 1 1
0.517484 -0.222196 -0.090897 1 1
0.473791 -0.307832 -0.054195 1 1
0.435341 -0.381239 -0.026232 1 1
0.389900 -0.468625 0.010471 1 1
0.344459 -0.554261 0.043677 1 1
0.639823 -0.264139 -0.164301 1 1
0.550690 0.286391 -0.180031 1 1
0.506997 0.204248 -0.138085 1 1
0.465052 0.122105 -0.101383 1 1
0.419611 0.034719 -0.069924 1 1
0.375918 -0.047424 -0.038466 1 1
0.333973 -0.127818 -0.005259 1 1
0.288533 -0.213459 0.026200 1 1
0.557681 0.078412 -0.162554 1 1
0.510493 -0.014217 -0.117113 1 1
0.466800 -0.096360 -0.085654 1 1
0.421359 -0.183746 -0.045457 1 1
0.375918 -0.271132 -0.010502 1 1
0.332225 -0.355024 0.024452 1 1
0.477286 0.347562 -0.150319 1 1
0.433593 0.265419 -0.113617 1 1
0.389900 0.181526 -0.078663 1 1
0.344459 0.094141 -0.040213 1 1
0.299019 0.008504 -0.003511 1 1
0.253578 -0.078882 0.029695 1 1
0.410873 0.684870 -0.159058 1 1
0.363684 0.593985 -0.110122 1 1
0.321739 0.513592 -0.078663 1 1
0.279794 0.433198 -0.052447 1 1
0.232606 0.344063 -0.008754 1 1
0.188913 0.260176 0.012218 1 1
0.445827 0.543305 -0.160806 1 1
0.403882 0.459413 -0.117113 1 1
0.360189 0.379019 -0.087402 1 1
0.314749 0.289884 -0.048952 1 1
0.272803 0.209491 -0.019241 1 1
0.229110 0.125598 0.017461 1 1
0.183670 0.039962 0.048920 1 1
0.361937 0.833427 -0.141581 1 1
0.321739 0.754778 -0.108374 1 1
0.274551 0.665642 -0.068177 1 1
0.230858 0.581755 -0.033222 1 1
0.187165 0.499612 0.005227 1 1
0.145220 0.417469 0.029695 1 1
0.070068 0.747785 0.027948 1 1
0.022879 0.660399 0.055911 1 1
0.229110 0.808956 -0.062933 1 1
0.187165 0.728563 -0.036718 1 1
0.143472 0.644670 -0.000016 1 1
0.099779 0.560784 0.029695 1 1
0.246587 -0.295602 0.059407 1 1
0.206390 -0.372502 0.099604 1 1
0.157454 -0.463382 0.132811 1 1
0.115508 -0.547274 0.164270 -1 1
0.290280 -0.435418 0.057659 1 1
0.202894 -0.603197 0.122325 1 1
0.159201 -0.687089 0.162522 1 1
0.302515 -0.632911 0.078632 1 1
0.260569 -0.715053 0.110091 1 1
0.141724 -0.040432 0.082127 1 1
0.099779 -0.120831 0.118829 1 1
0.054338 -0.208216 0.148540 1 1
0.012394 -0.288610 0.176504 3 1
0.209885 -0.161025 0.062902 1 1
0.167940 -0.244917 0.097857 1 1
0.124247 -0.325311 0.129315 1 1
0.082302 -0.409203 0.162522 -1 1
