# x y z pred gt
-0.433677 -0.144114 0.113306 -1 1
-0.413241 -0.106646 0.092868 4 1
-0.498396 -0.163699 0.109048 -1 1
-0.476255 -0.121973 0.090313 4 1
-0.455819 -0.081951 0.075837 4 1
-0.435382 -0.044483 0.056251 4 1
-0.546083 -0.167106 0.102235 -1 1
-0.525646 -0.127083 0.086056 4 1
-0.504358 -0.086209 0.066470 4 1
-0.485621 -0.051295 0.052845 4 1
-0.464332 -0.010421 0.034963 4 1
-0.443043 0.029602 0.018784 4 1
-0.424312 0.065367 0.003456 4 1
-0.404728 0.103688 -0.011021 4 1
-0.632090 -0.223308 0.117563 -1 1
-0.612506 -0.186692 0.103939 4 1
-0.570776 -0.106646 0.069025 4 1
-0.551192 -0.069177 0.051142 4 1
-0.531608 -0.030858 0.035814 4 1
-0.510319 0.009165 0.020486 4 1
-0.489883 0.047485 0.002604 4 1
-0.469441 0.087508 -0.013576 4 1
-0.448152 0.127531 -0.026349 4 1
-0.426864 0.168405 -0.046786 4 1
-0.660193 -0.181582 0.092868 4 1
-0.640604 -0.144114 0.078392 4 1
-0.620167 -0.104943 0.063064 4 1
-0.598879 -0.064920 0.045181 4 1
-0.579295 -0.026600 0.030705 4 1
-0.556301 0.015978 0.010267 4 1
-0.537569 0.051743 -0.005060 4 1
-0.517980 0.090062 -0.021239 4 1
-0.497544 0.129234 -0.036567 4 1
-0.456671 0.205873 -0.069778 4 1
-0.436235 0.245896 -0.083403 4 1
-0.416645 0.282513 -0.100434 4 1
-0.730868 -0.225011 0.103939 -1 1
-0.710431 -0.186692 0.088611 4 1
-0.690847 -0.149223 0.073283 4 1
-0.670411 -0.110904 0.056251 4 1
-0.649122 -0.070029 0.040072 4 1
-0.630385 -0.033412 0.021338 4 1
-0.568224 0.084953 -0.028904 4 1
-0.548640 0.122422 -0.044232 4 1
-0.527351 0.161593 -0.058708 4 1
-0.507762 0.200764 -0.076590 4 1
-0.486473 0.239935 -0.091067 4 1
-0.810914 -0.278659 0.120969 -1 1
-0.791330 -0.242042 0.103939 -1 1
-0.769189 -0.200316 0.086907 4 1
-0.749605 -0.162848 0.071579 4 1
-0.730015 -0.125380 0.057103 4 1
-0.708727 -0.084505 0.038369 4 1
-0.669559 -0.010421 0.005158 4 1
-0.648270 0.032157 -0.011872 4 1
-0.628686 0.068774 -0.028904 4 1
-0.608244 0.108797 -0.045083 4 1
-0.586108 0.149671 -0.060411 4 1
-0.566519 0.187991 -0.076590 4 1
-0.546083 0.225459 -0.091918 4 1
-0.815170 -0.163699 0.063064 4 1
-0.795586 -0.126232 0.047736 4 1
-0.774298 -0.087060 0.031556 4 1
-0.755566 -0.050444 0.016229 4 1
-0.735130 -0.011272 -0.002505 4 1
-0.713841 0.028751 -0.019537 4 1
-0.674668 0.103688 -0.053599 4 1
-0.653379 0.143710 -0.067223 4 1
-0.613353 0.221201 -0.102137 4 1
-0.855196 -0.240339 0.094571 -1 1
-0.834760 -0.202871 0.081798 4 1
-0.896921 -0.108349 0.027299 4 1
-0.878190 -0.071732 0.010267 4 1
-0.856048 -0.029155 -0.006763 4 1
-0.836459 0.008314 -0.022943 4 1
-0.816023 0.046633 -0.038271 4 1
-0.794734 0.086656 -0.057004 4 1
-0.776002 0.123273 -0.074036 4 1
-0.756418 0.159889 -0.087660 4 1
-0.865414 -0.156036 0.051994 4 1
-0.844978 -0.117716 0.033260 4 1
-0.823689 -0.075990 0.017932 4 1
-0.802400 -0.036818 0.000901 4 1
-0.781964 0.002353 -0.017833 4 1
-0.760675 0.043228 -0.034865 4 1
-0.721502 0.117312 -0.066372 4 1
-0.679777 0.198210 -0.102137 4 1
-0.913953 -0.055553 -0.005912 4 1
-0.893517 -0.015530 -0.022091 4 1
-0.874780 0.020235 -0.039122 4 1
-0.853491 0.061110 -0.054450 4 1
-0.831350 0.101984 -0.073184 4 1
-0.811766 0.140304 -0.093621 4 1
-0.919062 0.044930 -0.053599 4 1
-0.898626 0.083250 -0.070630 4 1
-0.878190 0.123273 -0.094473 4 1
-0.937794 0.106242 -0.087660 4 1
-0.927576 0.116460 -0.097027 4 1
-0.944608 0.084102 -0.073184 4 1
-0.857748 0.120718 -0.085106 4 1
-0.894369 0.050039 -0.052747 4 1
-0.913101 0.012572 -0.036567 4 1
-0.929280 -0.018936 -0.014427 4 1
-0.841573 0.153929 -0.110653 4 1
-0.784516 0.147968 -0.088512 4 1
-0.803253 0.111351 -0.070630 4 1
-0.821132 0.075586 -0.055302 4 1
-0.840721 0.038118 -0.039974 4 1
-0.858600 0.002353 -0.024646 4 1
-0.877337 -0.033412 -0.011021 4 1
-0.894369 -0.066623 0.008565 4 1
-0.740239 0.094320 -0.054450 4 1
-0.757266 0.061110 -0.039122 4 1
-0.776002 0.023642 -0.025497 4 1
-0.795586 -0.013827 -0.010170 4 1
-0.829651 -0.081951 0.021338 4 1
-0.849235 -0.119419 0.038369 4 1
-0.866267 -0.153481 0.055400 4 1
-0.685738 0.201615 -0.107246 4 1
-0.701918 0.168405 -0.085106 4 1
-0.719797 0.133492 -0.070630 4 1
-0.615058 0.218647 -0.107246 4 1
-0.632090 0.186288 -0.082551 4 1
-0.649975 0.150522 -0.068926 4 1
-0.669559 0.112203 -0.054450 4 1
-0.688290 0.075586 -0.038271 4 1
-0.705322 0.042376 -0.023794 4 1
-0.724059 0.004907 -0.005912 4 1
-0.743643 -0.032561 0.008565 4 1
-0.760675 -0.067474 0.025595 4 1
-0.781112 -0.107497 0.040072 4 1
-0.816875 -0.177324 0.070728 4 1
-0.835612 -0.213941 0.086056 4 1
-0.853491 -0.248854 0.106493 -1 1
-0.536717 0.235677 -0.094473 4 1
-0.556301 0.197358 -0.079145 4 1
-0.575038 0.161593 -0.063817 4 1
-0.593769 0.124976 -0.049341 4 1
-0.612506 0.088360 -0.030607 4 1
-0.630385 0.051743 -0.019537 4 1
-0.649975 0.014274 -0.001654 4 1
-0.667854 -0.020639 0.015377 4 1
-0.687438 -0.058107 0.029853 4 1
-0.704470 -0.093021 0.045181 4 1
-0.724059 -0.131341 0.061361 4 1
-0.741086 -0.165403 0.076689 4 1
-0.778554 -0.237784 0.105641 -1 1
-0.795586 -0.271847 0.120118 -1 1
-0.455819 0.269740 -0.111504 4 1
-0.472851 0.237381 -0.087660 4 1
-0.490730 0.201615 -0.072332 4 1
