# x y z pred gt
-0.024068 0.536011 0.047783 0 2
0.490719 -0.773752 -0.061444 0 9
-0.854184 -0.395734 -0.057644 0 2
0.583800 0.023124 -0.066193 0 10
-0.103850 -0.298856 -0.004456 0 9
-0.568297 0.185538 -0.060495 0 2
0.504967 0.642387 -0.064293 0 1
-0.188381 0.980513 -0.055745 0 2
0.123150 0.103854 -0.021553 0 10
0.350150 -0.352044 0.039234 0 9
-0.445775 -0.578095 0.035435 1 1
-0.502762 -0.198178 0.014540 0 2
0.725318 -0.334949 0.021187 0 10
-0.404933 0.522713 -0.062393 0 2
-0.238720 0.054466 0.055380 0 2
0.119352 -0.600889 -0.076641 0 9
0.200083 0.803853 0.037335 0 1
0.311209 0.369798 -0.053845 0 1
-0.168435 -0.697770 -0.065242 1 1
-0.218775 0.334656 0.019289 0 2
0.836443 -0.095599 -0.060495 0 10
0.338753 -0.082304 0.001243 0 10
0.547707 -0.528704 0.012640 0 9
-0.228272 0.707923 -0.032950 0 2
0.117452 -0.190579 0.047783 0 9
-0.680372 -0.030064 -0.063344 0 2
-0.627184 -0.431826 0.010740 0 2
0.355849 0.139947 -0.070941 0 10
0.538209 -0.200077 0.005992 0 10
0.074712 0.326108 0.008841 0 1
0.208631 0.563556 0.011690 0 1
-0.312803 -0.387186 0.023087 1 1
0.338753 -0.602790 -0.034850 0 9
-0.017418 0.768708 0.020238 0 2
-0.072506 -0.084202 0.062029 -1 9
0.091807 -0.401432 -0.009205 0 9
-0.301406 -0.154489 0.059180 1 2
-0.453372 0.005078 -0.006356 0 2
-0.081054 -0.510661 -0.061444 1 1
-0.747808 -0.223822 -0.056695 0 2
-0.408733 0.308062 -0.033899 0 2
-0.063008 0.147547 0.029737 0 1
-0.224473 0.519863 -0.011105 0 2
0.342552 0.707923 -0.012054 0 1
-0.250117 -0.542953 -0.013954 1 1
0.555306 -0.361543 0.055380 0 10
0.403338 0.506568 -0.064293 0 1
-0.485666 -0.357743 0.039234 0 2
0.223828 0.233978 -0.041498 0 1
0.234276 -0.474568 -0.011105 0 9
0.670230 -0.119344 -0.032950 0 10
-0.069657 0.371696 0.062029 0 2
0.179188 -0.041464 0.011690 0 10
-0.361244 0.140898 0.003143 0 2
0.103206 0.671831 0.058229 0 1
0.274167 -0.209576 0.052531 0 10
-0.060159 0.908328 -0.017753 0 2
-0.630033 -0.291256 -0.013005 0 2
0.008226 0.024072 0.018338 0 10
-0.248218 0.844693 -0.062393 0 2
0.486921 -0.071855 -0.023451 0 10
-0.099100 0.654735 0.009790 0 2
0.416636 -0.481214 0.005992 0 9
-0.355544 0.671831 -0.076641 0 2
0.092758 0.462875 0.026887 0 1
-0.233021 0.197886 0.035435 0 2
-0.177933 -0.413780 -0.016804 1 1
-0.174135 -0.177283 0.014540 0 1
0.187737 -0.315001 0.033535 0 9
0.774707 -0.209576 -0.020602 0 10
-0.389736 -0.263714 0.055380 0 2
-0.633833 -0.152587 -0.032001 0 2
-0.316603 0.418235 -0.019653 0 2
0.410937 -0.227622 0.036384 0 10
0.489770 -0.645529 -0.025351 0 9
0.669280 -0.448922 0.058229 0 9
0.247573 0.060165 -0.030101 0 10
0.438482 0.044020 -0.048147 0 10
-0.573996 0.036420 -0.042448 0 2
-0.008870 -0.197228 0.037335 0 9
-0.729762 -0.371989 -0.031050 0 2
0.210531 0.433432 -0.013954 0 1
-0.562599 -0.538202 0.043983 0 2
-0.333699 -0.021516 0.033535 0 2
-0.132344 0.792453 -0.016804 0 2
-0.035465 -0.398583 -0.027251 0 9
-0.266265 -0.268462 0.031635 1 1
-0.204527 -0.063307 0.043983 -1 1
0.078510 0.838995 0.038284 0 2
-0.020268 0.259622 0.031635 0 1
-0.123796 0.471426 0.030686 0 2
-0.429627 -0.461270 0.040184 1 1
0.045268 -0.501162 -0.048147 0 9
-0.339397 -0.616086 0.002192 1 1
