# x y z pred gt
0.419678 0.439643 0.208776 4 1
0.452711 0.506918 0.197766 13 1
0.482070 0.566861 0.186756 13 1
0.256978 0.259799 0.208776 4 1
0.290011 0.328314 0.187979 13 1
0.321819 0.391931 0.172076 13 1
0.351178 0.453098 0.162289 13 1
0.382986 0.519164 0.142715 13 1
0.411121 0.576657 0.132928 13 1
0.148098 0.152159 0.201436 4 1
0.176233 0.212102 0.189202 13 1
0.208041 0.275703 0.168406 13 1
0.238625 0.339320 0.154949 13 1
0.269208 0.401712 0.139046 13 1
0.332825 0.533843 0.107238 13 1
0.362184 0.593786 0.093781 13 1
0.390319 0.652505 0.088888 13 1
0.165227 0.428622 0.053411 13 1
0.195810 0.491014 0.037507 13 1
0.256978 0.618247 0.006924 13 1
0.287562 0.679415 -0.011427 13 1
0.315696 0.738133 0.000807 13 1
0.004961 -0.017888 0.207553 -1 1
0.066128 0.109330 0.176969 13 1
0.099161 0.176620 0.162289 13 1
0.127296 0.236563 0.146385 13 1
0.159104 0.301404 0.129259 13 1
0.188463 0.363796 0.113354 13 1
0.220271 0.427412 0.095005 13 1
0.281439 0.554631 0.064421 13 1
0.313247 0.619472 0.046071 13 1
0.342606 0.680639 0.039954 13 1
-0.128380 0.006573 0.109685 5 1
-0.036629 0.194973 0.061974 10 1
-0.004821 0.259799 0.043624 13 1
0.026988 0.325865 0.026497 13 1
0.058796 0.390706 0.011817 13 1
0.090604 0.455547 -0.006533 13 1
0.119963 0.517939 -0.018767 13 1
0.182355 0.645157 -0.059137 13 1
0.210490 0.705100 -0.067701 13 1
0.242298 0.768717 -0.076264 13 1
-0.111251 -0.142672 0.205106 -1 1
-0.079443 -0.076622 0.183085 5 1
-0.047635 -0.010556 0.163512 -1 1
0.012308 0.113003 0.132928 13 1
0.045341 0.181518 0.119472 13 1
0.134643 0.365020 0.072985 13 1
-0.242158 -0.086403 0.086442 5 1
-0.211574 -0.022787 0.072985 5 1
-0.179766 0.042055 0.061974 1 1
-0.054982 0.298955 -0.007757 10 1
-0.024398 0.361347 -0.027330 13 1
0.007410 0.428622 -0.040787 13 1
0.036769 0.488580 -0.054244 13 1
0.068577 0.553406 -0.072594 13 1
0.099161 0.617023 -0.086051 13 1
0.157879 0.739358 -0.115411 13 1
0.189688 0.802974 -0.128868 13 1
-0.311882 -0.372663 0.202659 5 1
-0.280074 -0.307821 0.187979 5 1
-0.250715 -0.247879 0.172076 5 1
-0.220131 -0.183052 0.156172 5 1
-0.189547 -0.120660 0.135375 5 1
-0.158964 -0.058268 0.120695 5 1
-0.305760 -0.065601 0.037507 5 1
-0.276400 -0.005658 0.021603 5 1
-0.094123 0.371128 -0.057914 -1 1
-0.058656 0.444526 -0.095838 14 1
-0.029282 0.504469 -0.104402 13 1
0.001302 0.565637 -0.126422 13 1
0.033095 0.632927 -0.137432 13 1
0.094263 0.758935 -0.170463 13 1
0.127296 0.827435 -0.187589 13 1
0.155430 0.886168 -0.179026 13 1
-0.457454 -0.531704 0.209999 -1 1
-0.426870 -0.466863 0.189202 5 1
