# x y z pred gt
0.631658 -0.322866 -0.170327 2 1
0.526255 -0.534912 -0.115765 2 1
0.498975 -0.588233 -0.099645 2 1
0.474174 -0.640314 -0.082285 2 1
0.448133 -0.691156 -0.067404 2 1
0.422093 -0.744477 -0.052524 2 1
0.397292 -0.794078 -0.028963 2 1
0.554776 -0.647755 -0.134366 2 1
0.529975 -0.696116 -0.107085 2 1
0.503935 -0.748197 -0.089725 2 1
0.479134 -0.800279 -0.063684 2 1
0.575857 -0.274505 -0.152966 2 1
0.551056 -0.325346 -0.134366 2 1
0.523775 -0.378667 -0.136846 2 1
0.497735 -0.431989 -0.108325 2 1
0.472934 -0.481590 -0.090965 2 1
0.446893 -0.533671 -0.073604 2 1
0.420852 -0.584513 -0.056244 2 1
0.396052 -0.635354 -0.040123 2 1
0.368771 -0.689916 -0.027723 2 1
0.343970 -0.740757 -0.010363 2 1
0.319170 -0.791598 0.008238 2 1
0.589497 -0.074859 -0.175287 2 1
0.563456 -0.129421 -0.159167 2 1
0.538656 -0.176542 -0.139326 2 1
0.511375 -0.232343 -0.126926 2 1
0.486574 -0.283185 -0.107085 2 1
0.460534 -0.335266 -0.092205 2 1
0.432013 -0.392308 -0.074844 2 1
0.405972 -0.445629 -0.056244 2 1
0.379931 -0.496471 -0.043843 2 1
0.327850 -0.600633 -0.010363 2 1
0.304289 -0.647755 0.004518 2 1
0.275769 -0.706036 0.021878 2 1
0.249728 -0.758117 0.037999 2 1
0.224927 -0.807719 0.060319 2 1
0.568416 0.170667 -0.170327 2 1
0.542376 0.117346 -0.157927 2 1
0.516335 0.066504 -0.140566 2 1
0.490294 0.013183 -0.128166 2 1
0.464254 -0.040138 -0.108325 2 1
0.439453 -0.089740 -0.094685 2 1
0.412172 -0.143061 -0.083525 2 1
0.384892 -0.198863 -0.063684 2 1
0.358851 -0.250944 -0.045084 2 1
0.332810 -0.304265 -0.030203 2 1
0.304289 -0.358827 -0.010363 2 1
0.254688 -0.459270 0.019398 2 1
0.228647 -0.512591 0.034279 2 1
0.202607 -0.565912 0.050399 2 1
0.176566 -0.616754 0.067759 2 1
0.149285 -0.670075 0.083880 2 1
0.097204 -0.775478 0.118601 -1 1
0.588257 0.062784 -0.187687 2 1
0.563456 0.011943 -0.159167 2 1
0.534936 -0.043858 -0.150486 2 1
0.508895 -0.097180 -0.126926 2 1
0.482854 -0.148021 -0.113285 2 1
0.456813 -0.200103 -0.097165 2 1
0.430773 -0.253424 -0.082285 2 1
0.404732 -0.304265 -0.064924 2 1
0.379931 -0.356347 -0.047564 2 1
0.352651 -0.409668 -0.033923 2 1
0.327850 -0.459270 -0.016563 2 1
0.303049 -0.510111 -0.001682 2 1
0.275769 -0.564672 0.014438 2 1
