# x y z pred gt
0.399048 0.436859 0.073115 -1 1
0.379552 0.474350 0.061119 2 1
0.348812 0.412869 0.068617 1 1
0.363809 0.442863 0.059619 2 1
0.306072 0.391121 0.064118 2 1
0.321819 0.422617 0.055870 2 1
0.336812 0.452602 0.050622 2 1
0.353310 0.484848 0.045372 2 1
0.241588 0.351378 0.067867 -1 1
0.258082 0.384375 0.057370 2 1
0.274580 0.415862 0.048371 2 1
0.306072 0.478102 0.034126 2 1
0.321819 0.509589 0.024378 2 1
0.337563 0.541084 0.025878 2 1
0.168103 0.291399 0.072366 -1 1
0.183851 0.322885 0.064118 2 1
0.199599 0.353630 0.055120 2 1
0.215342 0.384375 0.045372 2 1
0.231840 0.416612 0.039374 2 1
0.246838 0.447357 0.028127 2 1
0.278329 0.508838 0.022128 2 1
0.294076 0.540334 0.007881 2 1
0.309820 0.570328 0.007132 2 1
0.111121 0.266649 0.072366 1 1
0.126114 0.296643 0.063368 2 1
0.143362 0.330391 0.052120 2 1
0.159856 0.363378 0.042374 2 1
0.174103 0.391121 0.038624 2 1
0.190601 0.423367 0.030376 2 1
0.206345 0.454854 0.021378 2 1
0.222092 0.484848 0.014630 2 1
0.253583 0.547830 0.000383 2 1
0.269331 0.579326 -0.008615 2 1
0.285825 0.611572 -0.013113 2 1
0.051882 0.231409 0.068617 -1 1
0.069131 0.265148 0.061119 2 1
0.083373 0.293641 0.051371 2 1
0.099872 0.325137 0.046872 2 1
0.116366 0.358133 0.037124 2 1
0.130612 0.386627 0.028127 2 1
0.145609 0.415862 0.021378 2 1
0.162108 0.448858 0.011631 2 1
0.177851 0.479603 0.006382 2 1
0.192848 0.509589 -0.003365 2 1
0.209347 0.541835 -0.009364 2 1
0.240838 0.603316 -0.027360 2 1
0.257332 0.636313 -0.033359 2 1
0.272329 0.666307 -0.031859 2 1
-0.014853 0.191667 0.071616 2 1
0.001646 0.223913 0.060368 2 1
0.017394 0.254658 0.056619 2 1
0.032386 0.285394 0.046872 2 1
0.048885 0.317640 0.034126 2 1
0.065378 0.349877 0.028876 2 1
0.081126 0.381373 0.021378 2 1
0.097620 0.413619 0.013131 2 1
0.113368 0.444355 0.006382 2 1
0.129116 0.475100 -0.003365 2 1
0.144859 0.505845 -0.008615 2 1
0.159856 0.535840 -0.017612 2 1
0.176355 0.568077 -0.023611 2 1
0.208596 0.631809 -0.040856 2 1
0.224339 0.663305 -0.047605 2 1
0.240087 0.694050 -0.052104 2 1
0.000895 0.298895 0.035624 2 1
0.015893 0.327388 0.028876 2 1
0.032386 0.361126 0.020628 2 1
0.048134 0.391121 0.015380 2 1
0.063882 0.422617 -0.000367 2 1
0.079625 0.454103 -0.001867 2 1
0.095373 0.484848 -0.010864 2 1
0.110370 0.513342 -0.021361 2 1
0.126114 0.545588 -0.028109 2 1
0.142612 0.577825 -0.033359 2 1
0.157609 0.607069 -0.041607 2 1
0.189851 0.670801 -0.059602 2 1
0.204097 0.699295 -0.064102 2 1
0.220591 0.731541 -0.064851 2 1
