# x y z pred gt
0.395568 -0.878528 -0.117728 3 3
0.375044 -0.918599 -0.124570 4 3
0.360384 -0.701629 -0.020971 3 3
0.339860 -0.740723 -0.038564 4 3
0.317381 -0.782748 -0.073748 2 3
0.292947 -0.829661 -0.122615 2 3
0.385795 -0.768088 -0.059088 6 3
0.362339 -0.813046 -0.069839 4 3
0.342792 -0.480749 0.074808 6 3
0.321290 -0.520821 0.064057 3 3
0.298811 -0.563824 0.035714 2 3
0.253853 -0.649830 -0.028790 2 3
0.232352 -0.691856 -0.059088 2 3
0.209873 -0.734859 -0.095250 2 3
0.186417 -0.778839 -0.129457 2 3
0.362339 -0.571642 0.023009 6 3
0.340837 -0.613668 0.022032 -1 3
0.318358 -0.654717 -0.000447 4 3
0.296857 -0.696742 -0.040518 2 3
0.275355 -0.737791 -0.061043 2 3
0.252876 -0.780794 -0.096227 2 3
0.307607 -0.401585 0.118789 4 3
0.288060 -0.439701 0.097287 2 3
0.264604 -0.484659 0.066012 2 3
0.242125 -0.527662 0.030828 2 3
0.221601 -0.565778 0.004439 2 3
0.198145 -0.610736 -0.029768 2 3
0.175666 -0.653739 -0.053224 2 3
0.155142 -0.692833 -0.090363 2 3
0.131686 -0.736813 -0.127502 2 3
0.290993 -0.325352 0.157882 3 3
0.267536 -0.369332 0.129539 2 3
0.246035 -0.409403 0.096310 2 3
0.223556 -0.452407 0.056239 2 3
0.200100 -0.497364 0.029850 2 3
0.178598 -0.538413 0.004439 2 3
0.156119 -0.583371 -0.026836 2 3
0.133640 -0.624419 -0.059088 2 3
0.111161 -0.666445 -0.086453 2 3
0.090637 -0.706516 -0.127502 2 3
0.272423 -0.237391 0.194044 -1 3
0.205964 -0.364446 0.105106 2 3
0.184462 -0.404517 0.076763 2 3
0.161983 -0.448497 0.049397 2 3
0.139504 -0.490523 0.017145 2 3
0.118980 -0.529617 -0.021949 2 3
0.095524 -0.574574 -0.052246 2 3
0.072068 -0.618555 -0.076680 2 3
0.050566 -0.659603 -0.124570 2 3
0.161006 -0.337080 0.101196 2 3
0.118003 -0.420154 0.043533 2 3
0.094547 -0.464135 0.009326 2 3
0.073045 -0.505183 -0.023904 2 3
0.050566 -0.547209 -0.049314 2 3
0.029065 -0.589235 -0.081567 2 3
0.007563 -0.630283 -0.129457 2 3
0.128754 -0.144544 0.188180 2 3
0.104320 -0.190479 0.157882 2 3
0.062294 -0.271598 0.092400 2 3
-0.003188 -0.396698 0.001507 2 3
-0.026644 -0.440678 -0.026836 2 3
-0.048145 -0.480749 -0.052246 2 3
-0.068670 -0.520821 -0.081567 2 3
-0.092126 -0.565778 -0.127502 2 3
0.173711 -0.174841 0.194044 -1 3
0.150255 -0.219799 0.161792 2 3
0.129731 -0.258893 0.135403 2 3
0.106275 -0.302873 0.094355 2 3
0.083796 -0.344899 0.061125 2 3
0.063272 -0.384970 0.040601 2 3
0.039815 -0.429928 0.004439 2 3
0.016359 -0.474885 -0.026836 2 3
-0.005142 -0.514956 -0.060065 2 3
-0.028599 -0.559914 -0.087431 2 3
-0.050100 -0.601940 -0.128479 2 3
-0.026644 -0.314601 0.042556 2 3
-0.048145 -0.355650 0.010303 2 3
-0.069647 -0.396698 -0.018039 2 3
-0.112650 -0.478795 -0.076680 2 3
-0.136106 -0.522775 -0.125547 2 3
0.043725 -0.050719 0.210659 -1 3
0.022223 -0.091767 0.179384 2 3
-0.022735 -0.178751 0.115857 2 3
-0.044236 -0.218822 0.087514 2 3
-0.065738 -0.260847 0.053307 2 3
-0.087239 -0.301896 0.024964 2 3
-0.132197 -0.385947 -0.029768 2 3
-0.153699 -0.426996 -0.064952 2 3
-0.175200 -0.469021 -0.094272 2 3
-0.197679 -0.512024 -0.127502 2 3
0.087705 -0.096654 0.204795 1 3
0.041770 -0.184615 0.129539 2 3
0.020269 -0.225663 0.103151 2 3
-0.000256 -0.009670 0.206749 1 3
-0.022735 -0.051696 0.183293 2 3
-0.043259 -0.091767 0.151041 2 3
-0.067692 -0.138679 0.115857 2 3
-0.089194 -0.179728 0.085559 2 3
-0.109718 -0.217844 0.060148 2 3
-0.132197 -0.261825 0.031805 2 3
-0.176177 -0.345876 -0.034654 2 3
-0.199634 -0.389857 -0.062997 2 3
-0.242637 -0.472931 -0.127502 2 3
-0.059874 -0.019444 0.180361 2 3
-0.101899 -0.101540 0.122698 2 3
-0.125356 -0.145521 0.093378 2 3
-0.146857 -0.186569 0.063080 2 3
-0.167381 -0.225663 0.034737 2 3
-0.190838 -0.271598 0.003462 2 3
-0.212339 -0.312647 -0.030745 2 3
-0.233841 -0.352718 -0.054201 2 3
-0.279776 -0.439701 -0.126525 2 3
-0.134152 -0.050719 0.142245 2 3
-0.155653 -0.090790 0.108038 2 3
-0.179109 -0.134770 0.077740 2 3
-0.200611 -0.175819 0.047443 2 3
-0.222113 -0.217844 0.017145 2 3
-0.245569 -0.261825 -0.008266 2 3
-0.268048 -0.305805 -0.040518 2 3
-0.288572 -0.344899 -0.072771 2 3
-0.313005 -0.389857 -0.105023 2 3
-0.126333 0.074381 0.207727 -1 3
-0.146857 0.033333 0.182316 2 3
-0.212339 -0.091767 0.087514 2 3
-0.258274 -0.177773 0.028873 2 3
-0.279776 -0.218822 -0.008266 2 3
-0.301277 -0.260847 -0.029768 2 3
-0.323756 -0.303850 -0.070816 2 3
-0.346235 -0.345876 -0.092318 2 3
-0.368714 -0.389857 -0.127502 2 3
-0.190838 0.089041 0.195999 2 3
-0.211362 0.049948 0.164724 2 3
-0.234818 0.004013 0.134426 2 3
-0.278798 -0.079062 0.066989 2 3
-0.301277 -0.123042 0.039624 2 3
-0.323756 -0.166045 0.012258 2 3
-0.367737 -0.250097 -0.053224 2 3
-0.390215 -0.292122 -0.076680 2 3
-0.410740 -0.331216 -0.130434 2 3
-0.221135 0.149637 0.207727 -1 3
-0.266093 0.064608 0.152018 2 3
-0.288572 0.021605 0.123675 2 3
-0.310073 -0.021398 0.088491 2 3
-0.331575 -0.061469 0.065035 2 3
-0.355031 -0.105450 0.027896 2 3
-0.377510 -0.149430 -0.002402 2 3
-0.399012 -0.191456 -0.033677 2 3
-0.422468 -0.235436 -0.062997 2 3
-0.444947 -0.277462 -0.094272 2 3
-0.464494 -0.315579 -0.125547 2 3
-0.299323 0.135954 0.173520 11 3
-0.344280 0.051902 0.109015 2 3
-0.366759 0.007922 0.085559 2 3
-0.387283 -0.031172 0.057216 2 3
-0.409762 -0.074175 0.025941 2 3
-0.431264 -0.116201 -0.002402 2 3
-0.475244 -0.198297 -0.064952 2 3
-0.497723 -0.241300 -0.092318 2 3
-0.517270 -0.279417 -0.128479 2 3
-0.370669 0.122271 0.143222 11 3
-0.437128 -0.004783 0.054284 2 3
-0.459607 -0.047787 0.018122 2 3
-0.480131 -0.086880 -0.005334 2 3
-0.502610 -0.129883 -0.044428 2 3
-0.526066 -0.173864 -0.067884 2 3
-0.547568 -0.214912 -0.106978 2 3
-0.450811 0.103702 0.109015 11 3
-0.474267 0.056789 0.070899 2 3
-0.516293 -0.023353 0.009326 2 3
-0.539749 -0.067333 -0.017062 2 3
-0.560273 -0.106427 -0.043450 2 3
-0.582752 -0.150408 -0.072771 2 3
-0.501633 0.118362 0.083604 -1 3
-0.525089 0.071449 0.062103 2 3
-0.545613 0.033333 0.030828 2 3
-0.568092 -0.009670 -0.001425 2 3
-0.591548 -0.054628 -0.025858 2 3
