# x y z pred gt
0.071955 0.246684 -0.007719 0 4
-0.976550 -0.204107 -0.068488 0 5
0.774885 -0.574162 -0.071209 0 6
0.898237 0.218561 -0.073023 0 4
-0.671797 0.534198 -0.064860 0 4
-0.280872 -0.368269 -0.069395 0 3
0.483728 -0.123382 0.092959 0 6
-0.492211 0.067098 0.099308 0 3
0.200743 -0.468946 -0.075744 0 3
0.466501 0.302918 -0.063046 0 4
-0.276343 0.460736 -0.072116 0 4
-0.881310 0.180474 -0.070303 0 5
0.018434 -0.136978 0.057586 0 3
0.857415 -0.192315 -0.070303 0 6
-0.630067 -0.283913 -0.070303 0 3
0.495520 -0.409080 -0.018603 0 3
-0.218294 0.186818 0.049422 0 4
0.280560 0.068903 0.054865 0 4
0.652430 0.083418 0.016770 0 4
-0.254576 -0.092536 0.049422 0 3
-0.752522 -0.051725 0.016770 0 5
-0.498556 0.322869 0.014049 0 4
0.261516 -0.249457 0.033096 0 3
-0.024193 -0.379153 -0.034929 0 3
0.718651 -0.356478 -0.017696 0 6
-0.674521 0.162327 0.024026 0 5
0.249725 0.356428 -0.070303 0 4
-0.475880 -0.151494 0.004979 0 3
-0.065004 0.419914 -0.070303 0 4
-0.841407 0.389987 -0.072116 0 5
-0.043237 0.058927 0.082075 0 4
0.685989 -0.119751 0.011328 0 6
0.871930 0.019024 -0.068488 0 6
-0.474065 0.507902 -0.078465 0 4
-0.918500 -0.006375 -0.071209 0 5
0.649718 0.254844 -0.063046 0 4
0.473753 0.132400 0.014049 0 4
-0.157520 -0.234942 0.002258 0 3
0.193491 -0.094352 0.086610 0 3
-0.809664 -0.260341 -0.072116 0 3
-0.673613 0.340097 0.014049 0 5
0.598012 -0.537879 -0.070303 0 3
-0.463181 -0.326551 -0.070303 0 3
0.364009 -0.506136 -0.069395 0 3
-0.386996 0.186818 0.053958 0 4
0.566269 -0.274845 0.043073 0 6
0.308682 0.217653 -0.005905 0 4
0.120018 0.089773 0.048516 0 4
0.092814 -0.276661 0.004979 0 3
-0.201963 0.336476 -0.010440 0 4
0.414795 -0.260341 0.048516 0 3
-0.069543 0.202241 0.030375 0 4
-0.352529 0.346452 -0.011347 0 4
-0.353437 -0.243102 -0.012254 0 3
-0.636422 -0.149678 -0.004998 0 3
0.344965 -0.069861 0.106564 0 4
-0.299927 0.073442 0.099308 0 4
0.771254 0.164143 -0.024952 0 4
0.082839 0.380919 -0.063954 0 4
0.316842 -0.378245 -0.021324 0 3
-0.798780 0.077074 -0.020417 0 5
-0.402419 -0.036302 0.068470 0 3
-0.622815 -0.018166 0.049422 0 3
-0.816916 0.525130 -0.070303 0 5
-0.583820 0.433521 -0.029487 0 4
-0.867714 -0.136082 -0.024045 0 5
-0.116709 -0.117935 0.057586 0 3
-0.552974 0.208585 0.060307 0 5
-0.150268 -0.399105 -0.072116 0 3
-0.166588 0.018116 0.109285 0 3
-0.772473 0.257567 -0.017696 0 5
0.478292 0.006325 0.053958 0 4
0.067416 -0.026326 0.109285 -1 3
0.752210 -0.008190 -0.004998 0 6
0.737695 -0.225874 -0.024952 0 6
0.801181 -0.427227 -0.074837 0 6
0.586221 -0.065332 0.054865 0 6
0.202559 -0.343778 -0.014975 0 3
-0.039616 -0.251262 0.001351 0 3
0.684184 -0.478014 -0.014975 0 3
0.191675 0.220377 -0.008626 0 4
0.476476 -0.535156 -0.070303 0 3
-0.089495 0.317422 -0.021324 0 4
-0.513979 -0.039933 0.049422 0 3
0.022065 0.138744 0.034911 0 4
-0.745259 0.416293 -0.025859 0 5
0.052900 -0.443547 -0.077558 0 3
-0.550261 -0.226782 -0.021324 0 3
0.804812 -0.103420 -0.035836 0 6
0.833832 -0.298428 -0.072116 0 6
-0.439598 0.407226 -0.029487 0 4
-0.286319 0.265727 0.013143 0 4
-0.737099 -0.178708 -0.027673 0 3
0.567177 0.200425 -0.024045 0 4
0.612527 -0.366454 0.015863 0 3
0.289628 -0.154217 0.069377 0 3
0.346770 0.318330 -0.054883 0 4
0.371261 0.112448 0.020398 0 4
-0.611932 0.084326 0.055771 0 5
0.425679 0.217653 -0.022231 0 4
-0.351621 -0.120658 0.041260 0 3
0.109134 -0.177800 0.044888 0 3
-0.852290 0.282058 -0.073023 0 5
-0.144821 0.105185 0.066656 0 4
-0.378836 0.476148 -0.066674 0 4
0.633387 -0.204107 0.025841 0 6
0.110950 -0.379153 -0.031301 0 3
0.167184 -0.000031 0.082982 0 4
0.370353 0.012669 0.061214 0 4
0.574429 0.029908 0.042167 0 4
-0.257289 -0.246734 -0.004998 0 3
-0.161152 0.417201 -0.068488 0 4
0.211627 0.129676 0.026747 0 4
0.747671 0.245776 -0.067581 0 4
0.851978 0.115161 -0.034022 0 6
-0.916684 0.093394 -0.067581 0 5
0.576245 -0.458062 -0.026766 0 3
0.476476 -0.321103 0.014956 0 3
-0.713516 0.078890 0.014956 0 5
0.171724 0.321961 -0.034929 0 4
-0.426899 0.266635 0.028562 0 4
-0.611024 0.278427 0.041260 0 4
-0.097655 -0.323827 -0.033115 0 3
0.263332 -0.032681 0.088424 0 4
