# x y z pred gt
0.333866 0.262638 -0.085280 -1 1
0.355794 0.302986 -0.085280 8 1
0.373337 0.337193 -0.086158 -1 1
0.393509 0.375784 -0.079141 -1 1
0.224228 0.163525 -0.055458 -1 1
0.243527 0.200363 -0.055458 8 1
0.282993 0.276672 -0.050196 8 1
0.303170 0.315265 -0.052827 8 1
0.323341 0.353857 -0.052827 8 1
0.343513 0.393327 -0.051073 8 1
0.382984 0.468758 -0.051951 8 1
0.403156 0.506473 -0.044934 -1 1
0.190020 0.193348 -0.034408 8 1
0.209319 0.231939 -0.033531 8 1
0.249662 0.309125 -0.030023 8 1
0.289133 0.383679 -0.030900 8 1
0.309310 0.422272 -0.027391 8 1
-0.152926 -0.560963 -0.095806 -1 1
-0.133632 -0.523248 -0.089666 -1 1
-0.113455 -0.484655 -0.077386 -1 1
-0.094161 -0.446939 -0.069492 -1 1
-0.227483 -0.609204 -0.065107 6 1
-0.209062 -0.573242 -0.062475 6 1
-0.189763 -0.535527 -0.058967 6 1
-0.169591 -0.496056 -0.059844 6 1
-0.150297 -0.460096 -0.057213 6 1
-0.130120 -0.420625 -0.053705 -1 1
0.168092 0.152124 -0.037917 -1 1
-0.266951 -0.572365 -0.037039 6 1
-0.248530 -0.537280 -0.037039 6 1
-0.228355 -0.497811 -0.032654 6 1
-0.207306 -0.457465 -0.033531 6 1
-0.188890 -0.421503 -0.030900 6 1
-0.167835 -0.382034 -0.031777 6 1
-0.147663 -0.342563 -0.030900 6 1
-0.127492 -0.304848 -0.025637 -1 1
0.089156 0.111776 -0.012481 8 1
0.107572 0.148615 -0.011603 8 1
0.127749 0.187207 -0.012481 8 1
0.148798 0.226677 -0.011603 8 1
0.168092 0.263515 -0.010727 8 1
0.226862 0.377539 -0.005464 8 1
0.247912 0.417008 -0.001956 8 1
0.268961 0.457356 0.000676 8 1
-0.309928 -0.557455 -0.013358 6 1
-0.290632 -0.520615 -0.011603 6 1
-0.270457 -0.482024 -0.011603 6 1
-0.250286 -0.444307 -0.009849 6 1
-0.230989 -0.406593 -0.010727 6 1
-0.210817 -0.368000 -0.008095 6 1
-0.190640 -0.328530 -0.007218 6 1
-0.171347 -0.291691 -0.004587 6 1
-0.151170 -0.252221 -0.002832 6 1
-0.131876 -0.215383 -0.000201 -1 1
0.007586 0.052134 0.007692 8 1
0.027758 0.090725 0.008570 -1 1
0.047929 0.131073 0.010324 8 1
0.067228 0.167034 0.008570 8 1
0.087400 0.205627 0.012078 8 1
0.107572 0.245097 0.013832 8 1
0.168092 0.360874 0.018218 8 1
0.187391 0.397712 0.015587 8 1
0.227735 0.475775 0.022604 8 1
-0.352905 -0.526756 0.010324 6 1
-0.332734 -0.489039 0.014709 6 1
-0.314313 -0.452201 0.014709 6 1
-0.294141 -0.414486 0.016464 6 1
-0.273966 -0.375893 0.015587 6 1
-0.254670 -0.338179 0.019972 6 1
-0.233618 -0.297831 0.019095 6 1
-0.213446 -0.259238 0.019095 6 1
-0.193274 -0.220646 0.021726 6 1
-0.173975 -0.183807 0.025235 6 1
-0.153804 -0.144338 0.025235 6 1
-0.134510 -0.107500 0.031375 5 1
-0.075740 0.005647 0.034883 -1 1
-0.056446 0.043362 0.032252 8 1
