# x y z pred gt
0.460202 0.710445 -0.044999 1 5
0.395936 0.583172 -0.022316 7 5
0.363172 0.517645 -0.010975 7 5
0.293865 0.380290 0.033129 7 5
0.258581 0.310983 0.044471 7 5
0.224558 0.241675 0.069673 7 5
0.191794 0.178669 0.077234 7 5
0.247240 0.454638 0.058332 -1 5
0.216997 0.396672 0.068413 7 5
0.181713 0.324844 0.093616 7 5
0.470284 0.409273 -0.051300 7 5
0.436260 0.341226 -0.037438 7 5
0.404757 0.280740 -0.032398 7 5
0.370733 0.211432 -0.002154 7 5
0.337970 0.148426 0.002886 7 5
0.303946 0.080378 0.019268 7 5
0.269922 0.012331 0.040690 7 5
0.475324 0.593253 -0.057600 7 5
0.440040 0.522685 -0.042479 7 5
0.406017 0.455898 -0.027357 7 5
0.375774 0.395412 -0.013496 7 5
0.339230 0.321064 0.014227 7 5
0.306466 0.258057 0.021788 7 5
0.273703 0.192530 0.040690 7 5
0.238419 0.123223 0.059592 7 5
0.206916 0.060216 0.068413 7 5
0.492966 0.026193 -0.067681 7 5
0.457682 -0.043115 -0.050039 7 5
0.422398 -0.113682 -0.034918 7 5
0.390895 -0.176689 -0.013496 7 5
0.356872 -0.243476 0.002886 7 5
0.469023 0.119443 -0.060120 7 5
0.431219 0.046355 -0.031137 7 5
0.402236 -0.012871 -0.022316 7 5
0.368213 -0.079659 -0.007195 7 5
0.334189 -0.147706 0.012967 7 5
0.301426 -0.213233 0.026829 7 5
0.492966 0.309723 -0.066421 7 5
0.458942 0.244196 -0.048779 7 5
0.426179 0.178669 -0.033658 7 5
0.392155 0.110622 -0.016016 7 5
0.358132 0.045095 -0.003414 7 5
0.326628 -0.017912 0.016748 7 5
0.291345 -0.089740 0.031869 7 5
0.511868 -0.445097 -0.072722 7 5
0.476584 -0.514405 -0.056340 7 5
0.445081 -0.577411 -0.042479 7 5
0.490446 -0.327905 -0.070202 7 5
0.456422 -0.395952 -0.039958 7 5
0.424919 -0.458959 -0.033658 7 5
0.498006 -0.143925 -0.072722 7 5
0.463983 -0.211973 -0.051300 7 5
0.429959 -0.278760 -0.034918 7 5
0.398456 -0.341766 -0.017276 7 5
0.501787 -0.606394 -0.066421 7 5
0.466503 -0.676962 -0.051300 8 5
0.205656 0.253017 0.073454 7 5
0.235899 0.310983 0.067153 7 5
0.263622 0.363908 0.050771 7 5
0.291345 0.418094 0.031869 7 5
0.321588 0.477320 0.023048 7 5
0.349311 0.530246 0.004146 7 5
0.377034 0.583172 -0.000894 7 5
0.174152 0.356348 0.103697 7 5
0.201875 0.410533 0.087315 7 5
0.263622 0.081639 0.049511 7 5
0.291345 0.135824 0.029349 7 5
0.319068 0.188750 0.019268 7 5
0.349311 0.246716 0.009187 7 5
0.375774 0.299642 -0.008455 7 5
0.402236 0.350047 -0.012235 7 5
0.460202 0.459679 -0.044999 7 5
0.486665 0.512604 -0.055080 7 5
0.230858 0.158507 0.065893 7 5
0.256061 0.208912 0.052031 7 5
0.286304 0.266878 0.041950 7 5
0.314027 0.319804 0.024308 7 5
0.340490 0.371469 0.016748 7 5
0.368213 0.424395 -0.002154 7 5
0.395936 0.479841 -0.013496 7 5
0.451382 0.585692 -0.041218 7 5
0.479104 0.639878 -0.052560 -1 5
0.303946 -0.102341 0.031869 7 5
0.332929 -0.048155 0.021788 7 5
0.359392 0.003510 0.000366 7 5
0.387115 0.058956 -0.007195 7 5
0.413578 0.109361 -0.023577 7 5
0.471544 0.220253 -0.050039 7 5
0.498006 0.271919 -0.063901 7 5
0.264882 -0.040594 0.048251 7 5
0.290084 0.009811 0.039430 7 5
0.317807 0.062737 0.023048 7 5
0.345530 0.116922 0.011707 7 5
0.373253 0.168588 -0.007195 7 5
0.402236 0.225294 -0.013496 7 5
0.428699 0.276959 -0.029877 7 5
0.456422 0.329885 -0.039958 7 5
0.485405 0.386591 -0.052560 7 5
0.513128 0.438256 -0.065161 7 5
0.351831 -0.258597 0.009187 7 5
0.377034 -0.209452 -0.009715 7 5
0.406017 -0.151486 -0.012235 7 5
0.433740 -0.098561 -0.038698 7 5
0.461463 -0.045635 -0.042479 7 5
0.490446 0.008551 -0.063901 7 5
0.311507 -0.205672 0.026829 7 5
0.339230 -0.151486 0.011707 7 5
0.366953 -0.097300 -0.004675 7 5
0.394676 -0.044375 -0.014756 7 5
0.422398 0.007291 -0.029877 7 5
0.450121 0.062737 -0.041218 7 5
0.477844 0.115662 -0.056340 7 5
0.504307 0.167328 -0.079022 7 5
0.485405 -0.530786 -0.050039 7 5
0.511868 -0.479121 -0.067681 7 5
