# x y z pred gt
-0.699275 0.676939 -0.038976 0 1
-0.729064 0.619954 -0.031205 0 1
-0.626748 0.667879 -0.032501 0 1
-0.660426 0.604412 0.010244 0 1
-0.717411 0.494316 -0.024729 0 1
-0.572340 0.634201 0.007653 0 1
-0.600833 0.579793 0.006358 0 1
-0.633215 0.518919 0.010244 -1 1
-0.660426 0.465808 0.011539 0 1
-0.717411 0.357009 -0.027319 0 1
-0.492034 0.654929 -0.018252 0 1
-0.523119 0.596632 0.006358 0 1
-0.555501 0.534461 0.003767 0 1
-0.582697 0.481351 0.003767 0 1
-0.611205 0.428256 0.003767 0 1
-0.643587 0.367381 0.007653 0 1
-0.672079 0.312974 0.008948 0 1
-0.700572 0.257270 0.002473 0 1
-0.580119 0.336280 0.006358 0 1
-0.608612 0.279295 0.006358 0 1
-0.638401 0.222295 0.011539 0 1
-0.668190 0.166607 0.010244 0 1
-0.696682 0.110903 0.007653 0 1
-0.722597 0.060385 -0.028615 0 1
-0.400074 0.680829 -0.038976 0 1
-0.432456 0.617361 0.005063 0 1
-0.460948 0.562954 0.002473 0 1
-0.492034 0.503376 0.007653 0 1
-0.520526 0.448969 0.005063 0 1
-0.551611 0.390687 0.008948 0 1
-0.356023 0.625140 0.005063 0 1
-0.384531 0.569437 0.003767 0 1
-0.414320 0.512452 0.001177 0 1
-0.442812 0.459341 -0.000119 0 1
-0.472601 0.403637 0.001177 0 1
-0.502390 0.345356 0.001177 0 1
-0.530898 0.289652 0.006358 0 1
-0.559391 0.233964 0.003767 0 1
-0.590476 0.176963 0.010244 0 1
-0.618968 0.122572 0.002473 0 1
-0.648757 0.065571 0.002473 0 1
-0.324937 0.684718 -0.038976 0 1
-0.374159 0.450265 0.001177 0 1
-0.402667 0.394577 0.001177 0 1
-0.435049 0.333703 0.002473 0 1
-0.462245 0.281888 -0.002709 0 1
-0.490737 0.226184 0.006358 0 1
-0.521822 0.165310 0.001177 0 1
-0.551611 0.109606 0.002473 0 1
-0.580119 0.055215 0.007653 0 1
-0.609908 -0.003082 0.007653 0 1
-0.638401 -0.057474 0.007653 0 1
-0.668190 -0.113178 0.010244 0 1
-0.696682 -0.167570 -0.007890 0 1
-0.256300 0.674362 -0.032501 0 1
-0.287385 0.616065 0.001177 0 1
-0.314581 0.562954 0.003767 0 1
-0.345666 0.504673 0.002473 0 1
-0.615079 -0.154620 0.006358 0 1
-0.646164 -0.215494 0.007653 0 1
-0.175993 0.684718 -0.028615 0 1
-0.209656 0.621251 0.002473 0 1
-0.235571 0.572030 -0.001414 0 1
-0.265360 0.515029 0.003767 0 1
-0.321064 0.407527 0.002473 0 1
-0.352149 0.349245 -0.000119 0 1
-0.409134 0.240431 0.001177 0 1
-0.438923 0.182149 -0.000119 0 1
-0.468712 0.125149 0.003767 0 1
-0.497220 0.070757 0.005063 0 1
-0.527009 0.012460 0.002473 0 1
-0.558094 -0.047117 0.006358 0 1
-0.583993 -0.097635 0.008948 0 1
-0.109933 0.651040 0.001177 0 1
-0.139721 0.595336 0.002473 0 1
-0.169510 0.539648 -0.001414 0 1
-0.200596 0.480070 -0.000119 0 1
-0.229088 0.424366 0.001177 0 1
-0.258877 0.366085 0.003767 0 1
-0.287385 0.311677 -0.001414 0 1
-0.315877 0.257270 -0.001414 0 1
-0.344370 0.202878 0.003767 0 1
-0.375455 0.144581 0.001177 0 1
-0.405244 0.087597 0.001177 0 1
-0.433752 0.033189 0.002473 0 1
-0.464838 -0.026389 0.003767 0 1
-0.493330 -0.082093 0.003767 0 1
-0.523119 -0.139077 0.003767 0 1
-0.551611 -0.194781 0.005063 0 1
-0.581400 -0.250469 0.005063 0 1
-0.609908 -0.306173 0.002473 0 1
-0.640994 -0.364455 0.007653 0 1
-0.041279 0.663989 -0.011776 0 1
-0.073661 0.603115 -0.000119 0 1
-0.099560 0.551301 -0.004004 0 1
-0.130646 0.493020 0.001177 0 1
-0.159154 0.437316 -0.000119 0 1
-0.187646 0.382924 -0.001414 0 1
-0.217435 0.327220 0.001177 0 1
-0.247224 0.268939 -0.001414 0 1
-0.274420 0.217124 0.001177 0 1
-0.302928 0.162717 0.002473 0 1
-0.334013 0.101843 0.002473 0 1
-0.361209 0.050028 0.001177 0 1
-0.390998 -0.005660 0.005063 0 1
-0.420787 -0.063957 0.001177 0 1
-0.447998 -0.115771 -0.002709 0 1
-0.477787 -0.172756 0.002473 0 1
-0.508873 -0.233630 0.002473 0 1
-0.536069 -0.285444 0.003767 0 1
-0.564577 -0.341148 0.006358 0 1
-0.596959 -0.400726 0.005063 0 1
-0.624155 -0.455134 -0.000119 0 1
-0.685029 -0.570415 -0.006594 0 1
0.036435 0.676939 -0.020843 0 1
0.005349 0.618658 -0.002709 0 1
-0.025736 0.559080 -0.001414 0 1
-0.052932 0.504673 -0.001414 0 1
-0.082721 0.448969 -0.002709 0 1
-0.112510 0.393281 -0.005300 0 1
-0.141018 0.337577 0.003767 0 1
-0.172103 0.277999 0.003767 0 1
-0.201892 0.222295 -0.001414 0 1
-0.230385 0.166607 -0.001414 0 1
-0.261470 0.107029 -0.004004 0 1
-0.289962 0.052622 -0.001414 0 1
-0.317174 -0.000489 0.001177 0 1
-0.346963 -0.057474 -0.000119 0 1
-0.376752 -0.115771 0.006358 0 1
-0.405244 -0.170163 0.006358 0 1
-0.435049 -0.227163 0.001177 0 1
-0.464838 -0.284148 -0.001414 0 1
-0.493330 -0.338555 0.006358 0 1
-0.524416 -0.398133 0.002473 0 1
-0.552908 -0.452540 0.002473 0 1
-0.581400 -0.508229 0.006358 0 1
-0.640994 -0.622214 0.007653 0 1
-0.669486 -0.675325 0.011539 0 1
0.112867 0.695075 -0.037682 0 1
0.079189 0.631607 0.001177 0 1
0.049400 0.573326 -0.001414 0 1
0.023485 0.524105 -0.009185 0 1
-0.008897 0.461934 -0.005300 0 1
-0.039982 0.403637 0.001177 0 1
-0.068475 0.347949 0.006358 0 1
-0.096967 0.292245 -0.004004 0 1
-0.128053 0.232667 -0.000119 0 1
-0.155264 0.182149 0.001177 0 1
-0.186350 0.122572 -0.001414 0 1
-0.214842 0.065571 -0.001414 0 1
-0.240757 0.017646 -0.002709 0 1
-0.271842 -0.041931 0.001177 0 1
-0.300335 -0.097635 0.005063 0 1
-0.328827 -0.150730 0.002473 0 1
-0.357319 -0.207731 0.003767 0 1
-0.387108 -0.263435 0.002473 0 1
-0.415617 -0.316530 0.003767 0 1
-0.444109 -0.373530 0.001177 0 1
-0.476491 -0.433108 0.003767 0 1
-0.503687 -0.486219 0.003767 0 1
-0.533476 -0.543204 0.005063 0 1
-0.561984 -0.598908 0.005063 0 1
-0.590476 -0.653299 0.002473 0 1
-0.621561 -0.712893 0.007653 0 1
0.186691 0.671769 -0.013071 0 1
0.156902 0.613472 0.002473 0 1
0.128410 0.557783 0.002473 0 1
0.099902 0.504673 -0.001414 0 1
0.070113 0.446391 0.002473 0 1
0.041621 0.393281 -0.005300 0 1
0.011832 0.334999 -0.002709 0 1
-0.019254 0.276702 -0.001414 0 1
-0.046465 0.223591 -0.002709 0 1
-0.074958 0.167903 -0.004004 0 1
-0.106043 0.109606 -0.000119 0 1
-0.135832 0.052622 -0.002709 1 1
-0.165621 -0.004379 0.002473 1 1
-0.195410 -0.062660 0.008948 -1 1
-0.223918 -0.118348 0.002473 0 1
-0.252410 -0.172756 -0.001414 0 1
-0.282199 -0.228460 0.005063 0 1
-0.310691 -0.282851 0.002473 0 1
-0.340480 -0.341148 0.002473 0 1
-0.370285 -0.399430 0.002473 0 1
-0.397481 -0.451244 -0.002709 0 1
-0.428566 -0.509525 0.001177 0 1
-0.458355 -0.567822 0.002473 0 1
-0.486847 -0.623510 0.003767 0 1
-0.516636 -0.677918 0.003767 0 1
0.268295 0.676939 -0.011776 0 1
0.235913 0.614768 -0.000119 0 1
0.206124 0.559080 -0.002709 0 1
0.180209 0.508562 -0.000119 0 1
0.150420 0.451562 -0.001414 0 1
0.120631 0.393281 -0.002709 0 1
0.092139 0.338873 0.002473 0 1
0.062350 0.283185 -0.002709 0 1
0.004053 0.170496 -0.004004 0 1
-0.027033 0.110903 -0.004004 0 1
-0.056822 0.055215 -0.005300 -1 1
-0.086611 -0.003082 0.014130 1 1
-0.117696 -0.062660 0.052988 0 1
-0.146188 -0.117068 0.005063 0 1
-0.172103 -0.167570 0.002473 0 1
-0.200596 -0.223274 0.003767 0 1
-0.231681 -0.280258 0.001177 0 1
-0.257580 -0.332073 -0.001414 0 1
-0.288682 -0.390370 0.002473 0 1
-0.317174 -0.446058 -0.004004 0 1
-0.344370 -0.497872 -0.000119 0 1
-0.374159 -0.556153 0.002473 0 1
-0.403948 -0.613154 -0.000119 0 1
-0.433752 -0.668842 0.002473 0 1
0.358958 0.684718 -0.031205 0 1
0.327872 0.623844 0.006358 0 1
0.298083 0.566844 0.006358 0 1
0.270888 0.512452 0.002473 0 1
0.242395 0.460638 -0.000119 0 1
0.212591 0.402341 0.006358 0 1
0.182802 0.345356 -0.000119 0 1
0.155606 0.293542 -0.000119 0 1
0.125817 0.236557 -0.000119 0 1
0.096028 0.178260 -0.004004 0 1
0.068817 0.126445 -0.001414 0 1
0.037731 0.066868 -0.001414 1 1
0.007942 0.009883 -0.001414 -1 1
-0.019254 -0.043228 -0.004004 0 1
-0.047746 -0.098932 -0.001414 0 1
-0.078847 -0.157213 -0.000119 0 1
-0.107339 -0.212917 -0.001414 0 1
-0.137128 -0.269902 -0.002709 0 1
-0.168214 -0.329479 -0.000119 0 1
-0.196706 -0.383887 0.002473 0 1
-0.226495 -0.440887 0.001177 0 1
-0.255003 -0.495279 -0.000119 0 1
-0.282199 -0.547093 -0.000119 0 1
-0.311988 -0.605375 0.002473 0 1
-0.343073 -0.664968 -0.000119 0 1
0.456104 0.711914 -0.036386 0 1
0.425018 0.653633 0.008948 0 1
0.395229 0.596632 0.007653 0 1
0.365440 0.537055 0.005063 0 1
0.335652 0.481351 0.005063 0 1
0.307159 0.426959 0.003767 0 1
0.274777 0.364788 0.008948 0 1
0.248862 0.314270 0.002473 0 1
0.220370 0.258566 0.006358 0 1
0.189284 0.201582 0.003767 0 1
0.160792 0.145878 0.001177 0 1
0.132284 0.090190 -0.002709 0 1
0.102495 0.033189 -0.005300 0 1
0.072706 -0.023796 -0.004004 -1 1
0.044214 -0.078203 -0.002709 0 1
0.013128 -0.139077 -0.001414 0 1
-0.014083 -0.190892 -0.005300 0 1
-0.043872 -0.247876 0.001177 0 1
-0.073661 -0.304877 -0.004004 0 1
-0.103450 -0.360581 -0.002709 0 1
-0.161731 -0.473269 -0.001414 0 1
-0.188943 -0.525068 0.002473 0 1
-0.248520 -0.640350 0.002473 0 1
-0.275716 -0.693460 -0.000119 0 1
0.536410 0.682125 -0.028615 0 1
0.504028 0.618658 0.006358 0 1
0.475536 0.565547 0.006358 0 1
0.445747 0.508562 0.007653 0 1
0.418551 0.454155 0.006358 0 1
0.387466 0.395874 0.006358 0 1
0.358958 0.341466 0.006358 0 1
0.331762 0.287059 0.006358 0 1
0.301973 0.231371 0.005063 0 1
0.273481 0.176963 0.003767 0 1
0.244973 0.121275 0.002473 0 1
0.215184 0.065571 0.003767 0 1
0.186691 0.009883 0.001177 0 1
0.156902 -0.047117 0.003767 0 1
0.128410 -0.101525 0.002473 0 1
0.098621 -0.159806 -0.001414 0 1
0.070113 -0.212917 -0.004004 0 1
0.041621 -0.269902 -0.000119 0 1
0.011832 -0.325606 0.002473 0 1
-0.016660 -0.381294 -0.007890 0 1
-0.047746 -0.440887 -0.000119 0 1
-0.164324 -0.664968 -0.000119 0 1
0.603767 0.654929 0.012834 0 1
0.576572 0.600522 0.006358 0 1
0.545486 0.542241 0.005063 0 1
0.515697 0.485240 0.006358 0 1
0.489782 0.434723 0.007653 0 1
0.458697 0.375145 0.003767 0 1
0.427611 0.315567 0.005063 0 1
0.399119 0.261160 0.006358 0 1
0.369330 0.202878 0.005063 0 1
0.339541 0.145878 0.003767 0 1
0.312330 0.092767 0.006358 0 1
0.282541 0.038375 0.002473 0 1
0.254048 -0.018625 0.001177 0 1
0.225556 -0.073017 -0.000119 0 1
0.195767 -0.131314 -0.001414 0 1
0.164666 -0.188298 0.001177 0 1
0.107681 -0.300987 -0.001414 0 1
0.075299 -0.360581 0.001177 0 1
0.048103 -0.412379 -0.004004 0 1
0.019595 -0.469380 -0.005300 0 1
-0.038686 -0.580772 0.001177 0 1
-0.067178 -0.636460 -0.005300 0 1
-0.096967 -0.693460 -0.004004 0 1
0.699617 0.674362 -0.024729 0 1
0.668531 0.613472 0.005063 0 1
0.640039 0.560377 0.005063 0 1
0.608954 0.500783 0.003767 0 1
0.579165 0.442502 0.011539 0 1
0.551969 0.389391 0.003767 0 1
0.520868 0.331110 0.005063 0 1
0.491079 0.274109 0.001177 0 1
0.463883 0.221014 0.007653 0 1
0.431501 0.158827 0.010244 0 1
0.403009 0.104436 0.010244 0 1
0.377094 0.053918 0.006358 0 1
0.290320 -0.113178 0.002473 0 1
0.260531 -0.171459 0.001177 0 1
0.232023 -0.224570 -0.002709 0 1
0.203531 -0.280258 0.005063 0 1
0.175038 -0.334666 -0.000119 0 1
0.143953 -0.392963 0.001177 0 1
0.115445 -0.448651 -0.000119 0 1
0.085656 -0.505651 -0.001414 0 1
0.057163 -0.561339 -0.002709 0 1
0.028671 -0.615747 -0.001414 0 1
-0.002414 -0.674028 -0.004004 0 1
0.676311 0.489130 -0.013071 0 1
0.647818 0.433426 0.006358 0 1
0.619310 0.377738 0.008948 0 1
0.586928 0.318160 0.006358 0 1
0.559732 0.263753 0.001177 0 1
0.531240 0.210642 0.006358 0 1
0.500155 0.151064 0.003767 0 1
0.471646 0.094063 0.011539 0 1
0.441858 0.037079 0.010244 0 1
0.410772 -0.021202 0.003767 0 1
0.382280 -0.076906 0.002473 0 1
0.353787 -0.130017 0.006358 0 1
0.323999 -0.188298 -0.000119 0 1
0.295490 -0.242706 0.003767 0 1
0.266998 -0.297097 0.006358 0 1
0.235913 -0.357988 0.003767 0 1
0.207420 -0.411083 0.001177 0 1
0.178928 -0.466787 -0.000119 0 1
0.119334 -0.582068 -0.000119 0 1
0.092139 -0.633883 -0.004004 0 1
0.061053 -0.694757 -0.000119 0 1
0.675014 0.301321 0.002473 0 1
0.645225 0.244320 0.011539 0 1
0.615436 0.187336 0.005063 0 1
0.586928 0.131632 0.008948 0 1
0.557139 0.074647 0.010244 0 1
0.528647 0.020240 0.005063 0 1
0.497561 -0.039338 0.011539 0 1
0.441858 -0.146857 0.008948 0 1
0.412069 -0.203841 0.005063 0 1
0.353787 -0.315233 0.005063 0 1
0.325295 -0.369641 0.008948 0 1
0.299380 -0.421455 -0.000119 0 1
0.268295 -0.479736 0.001177 0 1
0.239802 -0.535440 -0.000119 0 1
0.210013 -0.592425 -0.000119 0 1
0.180209 -0.649425 0.001177 0 1
0.709989 0.210642 -0.026024 0 1
0.678904 0.151064 -0.001414 0 1
0.646522 0.088893 0.010244 0 1
0.619310 0.037079 0.008948 0 1
0.590818 -0.018625 0.016720 0 1
0.532537 -0.131314 0.007653 0 1
0.443154 -0.302284 0.002473 0 1
0.414662 -0.356691 0.005063 0 1
0.383576 -0.416269 0.007653 0 1
0.356380 -0.468083 0.003767 0 1
0.327872 -0.525068 -0.000119 0 1
0.295490 -0.585958 0.002473 0 1
0.268295 -0.637756 -0.001414 0 1
0.239802 -0.694757 -0.000119 0 1
0.706100 0.052622 -0.024729 0 1
0.675014 -0.006956 0.011539 0 1
0.645225 -0.063957 0.010244 0 1
0.615436 -0.120941 0.008948 0 1
0.586928 -0.176645 0.006358 0 1
0.558436 -0.231053 0.005063 0 1
0.528647 -0.288037 0.003767 0 1
0.500155 -0.342445 0.006358 0 1
0.471646 -0.396836 0.007653 0 1
0.441858 -0.453837 0.005063 0 1
0.415958 -0.505651 0.001177 0 1
0.384873 -0.563933 0.002473 0 1
0.355084 -0.620917 0.001177 0 1
0.329169 -0.672732 0.003767 0 1
0.720346 -0.061364 -0.024729 0 1
0.686667 -0.126128 0.001177 0 1
0.659471 -0.177942 0.006358 0 1
0.629682 -0.234927 0.003767 0 1
0.599894 -0.293224 0.007653 0 1
0.572682 -0.346319 0.006358 0 1
0.510511 -0.464194 0.008948 0 1
0.453526 -0.574289 0.005063 0 1
0.423722 -0.632586 0.005063 0 1
0.396526 -0.684400 0.006358 0 1
0.709989 -0.244002 -0.022138 0 1
0.680200 -0.300987 0.006358 0 1
0.650396 -0.357988 0.006358 0 1
0.620607 -0.414972 0.010244 0 1
0.592114 -0.469380 0.006358 0 1
0.563622 -0.525068 0.007653 0 1
0.721642 -0.360581 -0.020843 0 1
0.691853 -0.418862 0.003767 0 1
0.659471 -0.479736 0.010244 0 1
0.632276 -0.534144 0.010244 0 1
0.602471 -0.589832 0.006358 0 1
0.571385 -0.649425 0.007653 0 1
0.689260 -0.563933 0.006358 0 1
0.659471 -0.620917 0.006358 0 1
0.629682 -0.679214 0.007653 0 1
0.731999 -0.614450 -0.018252 0 1
0.699617 -0.677918 -0.001414 0 1
-0.748496 0.661396 -0.048044 0 1
-0.705758 0.607005 -0.014367 0 1
-0.677265 0.666582 -0.014367 0 1
-0.717411 0.429552 -0.027319 0 1
-0.686325 0.494316 0.002473 0 1
-0.655240 0.557783 0.003767 0 1
-0.626748 0.618658 -0.000119 0 1
-0.602129 0.667879 -0.033796 0 1
-0.549018 0.623844 0.001177 0 1
-0.524416 0.675642 -0.036386 0 1
-0.696682 0.316863 -0.005300 0 1
-0.665596 0.380331 0.001177 0 1
-0.637104 0.441205 0.002473 0 1
-0.607315 0.500783 -0.000119 0 1
-0.713521 0.100546 -0.029909 0 1
-0.678546 0.171793 0.003767 0 1
-0.650054 0.233964 0.003767 0 1
-0.620265 0.294838 0.005063 0 1
-0.589179 0.358305 0.005063 0 1
-0.561984 0.415306 0.002473 0 1
-0.533476 0.474884 -0.000119 0 1
-0.501094 0.542241 0.002473 0 1
-0.444109 0.660100 -0.002709 0 1
-0.688918 0.007290 -0.006594 0 1
-0.659130 0.068164 0.007653 0 1
-0.629341 0.131632 0.001177 0 1
-0.598239 0.195099 -0.001414 0 1
-0.571044 0.250803 0.003767 0 1
-0.541255 0.314270 0.003767 0 1
-0.511466 0.375145 -0.002709 0 1
-0.482974 0.434723 0.003767 0 1
-0.454465 0.494316 -0.002709 0 1
-0.424677 0.556487 0.003767 0 1
-0.397481 0.613472 0.001177 0 1
-0.370285 0.669176 -0.020843 0 1
-0.672079 -0.110585 0.003767 0 1
-0.640994 -0.045821 0.005063 0 1
-0.612501 0.012460 0.003767 0 1
-0.582697 0.073350 0.002473 0 1
-0.554204 0.134225 -0.000119 0 1
-0.524416 0.195099 -0.000119 0 1
-0.495923 0.255973 -0.000119 0 1
-0.463541 0.322034 0.001177 0 1
-0.436330 0.379034 -0.000119 0 1
-0.405244 0.442502 -0.001414 0 1
-0.375455 0.505969 -0.002709 0 1
-0.348259 0.560377 -0.006594 0 1
-0.292556 0.678236 -0.031205 0 1
-0.682436 -0.281555 -0.009185 0 1
-0.651350 -0.216791 0.002473 0 1
-0.621561 -0.155916 -0.001414 0 1
-0.591773 -0.093746 0.001177 0 1
-0.563280 -0.032871 0.003767 0 1
-0.533476 0.028003 0.001177 0 1
-0.504983 0.088893 0.001177 0 1
-0.475194 0.149767 -0.001414 0 1
-0.445405 0.210642 0.001177 0 1
-0.418210 0.268939 -0.004004 0 1
-0.388405 0.329813 0.002473 0 1
-0.359913 0.389391 0.002473 0 1
-0.330124 0.452858 -0.001414 0 1
-0.301631 0.509859 0.001177 0 1
-0.273139 0.570733 -0.002709 0 1
-0.220028 0.682125 -0.038976 0 1
-0.137128 0.669176 -0.002709 0 1
-0.666893 -0.433108 -0.000119 0 1
-0.639697 -0.377404 0.006358 0 1
-0.608612 -0.312640 0.003767 0 1
-0.577526 -0.247876 -0.001414 0 1
-0.552908 -0.194781 -0.002709 0 1
-0.521822 -0.131314 0.002473 0 1
-0.490737 -0.066550 0.005063 0 1
-0.463541 -0.008253 0.003767 0 1
-0.432456 0.056511 0.002473 0 1
-0.401370 0.118682 0.001177 0 1
-0.372862 0.178260 0.003767 0 1
-0.344370 0.239134 0.003767 0 1
-0.314581 0.300024 -0.001414 0 1
-0.287385 0.355712 -0.001414 0 1
-0.256300 0.420476 0.003767 0 1
-0.225198 0.485240 0.002473 0 1
-0.168214 0.605708 -0.001414 0 1
-0.660426 -0.575586 -0.000119 0 1
-0.631918 -0.516008 0.002473 0 1
-0.602129 -0.452540 0.002473 0 1
-0.573637 -0.392963 -0.004004 0 1
-0.542551 -0.330776 -0.000119 0 1
-0.512762 -0.267309 0.002473 0 1
-0.484254 -0.207731 0.001177 0 1
-0.455762 -0.148153 -0.001414 0 1
-0.423380 -0.082093 0.001177 0 1
-0.396184 -0.025092 0.001177 0 1
-0.368988 0.033189 -0.002709 0 1
-0.339184 0.094063 -0.004004 0 1
-0.311988 0.149767 -0.006594 0 1
-0.282199 0.213235 -0.004004 0 1
-0.251114 0.276702 -0.001414 0 1
-0.223918 0.332406 -0.005300 0 1
-0.195410 0.394577 -0.004004 0 1
-0.165621 0.456748 -0.006594 0 1
-0.135832 0.518919 -0.001414 0 1
-0.106043 0.579793 -0.002709 0 1
-0.076254 0.640683 -0.007890 0 1
-0.052932 0.689904 -0.038976 0 1
-0.077551 0.467104 -0.010481 0 1
-0.050339 0.524105 -0.009185 0 1
-0.016660 0.594055 -0.005300 0 1
0.010535 0.649743 -0.004004 0 1
0.032561 0.697668 -0.049339 0 1
-0.635808 -0.694757 0.001177 0 1
-0.607315 -0.636460 -0.000119 0 1
-0.578823 -0.575586 0.005063 0 1
-0.547737 -0.510822 0.002473 0 1
-0.519229 -0.452540 -0.000119 0 1
-0.492034 -0.395540 -0.000119 0 1
-0.459652 -0.326902 0.002473 0 1
-0.431159 -0.268605 0.002473 0 1
-0.401370 -0.207731 -0.002709 0 1
-0.368988 -0.140374 -0.000119 0 1
-0.341777 -0.082093 -0.004004 0 1
-0.311988 -0.022499 -0.000119 0 1
-0.282199 0.040968 -0.001414 0 1
-0.255003 0.097953 -0.005300 0 1
-0.226495 0.156250 -0.005300 0 1
-0.194113 0.223591 -0.001414 0 1
-0.166917 0.280592 -0.004004 0 1
-0.138425 0.341466 -0.004004 0 1
-0.106043 0.407527 -0.004004 0 1
-0.567154 -0.712893 0.007653 0 1
-0.538662 -0.654596 -0.002709 0 1
-0.508873 -0.591128 -0.002709 0 1
-0.479084 -0.530254 0.005063 0 1
-0.449295 -0.468083 0.003767 0 1
-0.422083 -0.409786 -0.006594 0 1
-0.390998 -0.346319 -0.001414 0 1
-0.362506 -0.285444 -0.000119 0 1
-0.334013 -0.225867 -0.000119 0 1
-0.305521 -0.166289 0.002473 0 1
