# x y z pred gt
0.009111 0.777511 0.080232 0 1
0.108492 0.779195 0.051597 0 1
0.071435 0.706765 0.065072 0 1
0.032693 0.627598 0.080232 0 1
-0.011101 0.540009 0.102129 0 1
0.221347 0.772457 0.012855 0 1
0.184290 0.698343 0.021277 0 1
0.145549 0.622545 0.034753 0 1
0.103439 0.536640 0.053281 0 1
0.061328 0.452419 0.071810 0 1
0.025956 0.378305 0.085285 0 1
0.342625 0.822990 -0.029255 0 1
0.302199 0.740454 -0.015780 0 1
0.265142 0.666340 -0.000620 0 1
0.224716 0.583803 0.016224 0 1
0.184290 0.501267 0.024646 0 1
0.147233 0.427153 0.041490 0 1
0.105123 0.342932 0.056650 0 1
0.064697 0.260396 0.075179 0 1
0.025956 0.184598 0.085285 0 1
0.443690 0.801092 -0.067996 0 1
0.401579 0.718556 -0.049468 0 1
0.362838 0.641073 -0.032624 0 1
0.324097 0.561906 -0.022517 0 1
0.285355 0.482739 -0.003989 0 1
0.244929 0.401887 0.011171 0 1
0.204503 0.319351 0.026331 0 1
0.164077 0.240183 0.039806 0 1
0.123651 0.157647 0.060019 0 1
0.083226 0.076795 0.071810 0 1
0.042800 -0.004056 0.078547 -1 1
0.500960 0.706765 -0.078103 0 1
0.465587 0.634336 -0.061259 0 1
0.426846 0.556853 -0.052837 0 1
0.384735 0.470948 -0.035993 0 1
0.347678 0.396834 -0.025886 0 1
0.308937 0.317666 -0.010726 0 1
0.265142 0.230077 0.011171 0 1
0.228085 0.155963 0.019593 0 1
0.187659 0.075111 0.038122 0 1
0.145549 -0.010794 0.051597 0 1
0.108492 -0.084908 0.068441 0 1
0.069750 -0.162391 0.081916 0 1
0.025956 -0.249981 0.100445 0 1
0.522857 0.540009 -0.081472 0 1
0.480747 0.455788 -0.066312 0 1
0.445374 0.383358 -0.056206 0 1
0.404948 0.300822 -0.039361 0 1
0.361154 0.213233 -0.022517 0 1
0.324097 0.139119 -0.012411 0 1
0.283671 0.058267 0.006118 0 1
0.241560 -0.027638 0.022962 0 1
0.201134 -0.106806 0.039806 0 1
0.162393 -0.185973 0.054966 0 1
0.120283 -0.270194 0.066757 0 1
0.083226 -0.344308 0.078547 0 1
0.042800 -0.426844 0.103814 0 1
0.561599 0.405256 -0.083156 0 1
0.526226 0.332826 -0.081472 0 1
0.484116 0.248605 -0.064628 0 1
0.443690 0.167754 -0.044415 0 1
0.406633 0.093639 -0.035993 0 1
0.364522 0.006050 -0.017464 0 1
0.324097 -0.074802 -0.003989 0 1
0.287039 -0.148916 0.011171 0 1
0.244929 -0.231452 0.024646 0 1
0.204503 -0.313988 0.041490 0 1
0.167446 -0.389787 0.060019 0 1
0.123651 -0.477376 0.075179 0 1
0.083226 -0.559912 0.090338 0 1
0.543070 0.100377 -0.079787 0 1
0.502644 0.019525 -0.066312 0 1
0.460534 -0.064695 -0.047783 0 1
0.420108 -0.145547 -0.037677 0 1
0.381366 -0.224714 -0.020833 0 1
0.340941 -0.305566 -0.003989 0 1
0.302199 -0.383049 0.011171 0 1
0.261773 -0.465585 0.026331 0 1
0.223032 -0.544753 0.043175 0 1
0.143864 -0.701403 0.073494 0 1
0.106807 -0.778886 0.085285 0 1
0.066381 -0.858053 0.095392 0 1
0.591918 -0.056273 -0.093263 0 1
0.554861 -0.132072 -0.081472 0 1
0.516119 -0.211239 -0.071365 0 1
0.474009 -0.295460 -0.047783 0 1
0.435268 -0.371258 -0.034308 0 1
0.394842 -0.453794 -0.015780 0 1
0.351047 -0.539699 -0.000620 0 1
0.312306 -0.618867 0.016224 0 1
0.271880 -0.701403 0.034753 0 1
0.231454 -0.782255 0.041490 0 1
0.551492 -0.384734 -0.069681 0 1
0.512751 -0.460532 -0.056206 0 1
0.470640 -0.544753 -0.041046 0 1
0.433583 -0.622236 -0.020833 0 1
0.394842 -0.699719 -0.010726 0 1
0.354416 -0.780570 0.004433 0 1
0.590234 -0.305566 -0.083156 0 1
0.596971 -0.524540 -0.084841 0 1
0.558230 -0.603707 -0.074734 0 1
0.516119 -0.686243 -0.047783 0 1
0.474009 -0.770464 -0.037677 0 1
0.613815 -0.755304 -0.084841 0 1
0.586865 -0.746882 -0.069681 0 1
0.465587 -0.782255 -0.034308 0 1
0.539701 -0.640764 -0.066312 0 1
0.581812 -0.563281 -0.083156 0 1
0.617184 -0.494220 -0.098316 0 1
0.376313 -0.758673 -0.010726 0 1
0.415055 -0.684559 -0.024202 0 1
0.455481 -0.610445 -0.039361 0 1
0.532964 -0.460532 -0.062943 0 1
0.568336 -0.394840 -0.084841 0 1
0.612131 -0.312304 -0.101685 0 1
0.517804 -0.320726 -0.064628 0 1
0.554861 -0.249981 -0.086525 0 1
0.590234 -0.180920 -0.096631 0 1
0.283671 -0.762042 0.024646 0 1
0.324097 -0.687928 0.012855 0 1
0.359469 -0.617182 -0.003989 0 1
0.399895 -0.541384 -0.022517 0 1
0.438637 -0.468954 -0.032624 0 1
0.172499 -0.770464 0.060019 0 1
0.212925 -0.694665 0.046544 0 1
0.251667 -0.618867 0.033068 0 1
0.293777 -0.541384 0.012855 0 1
0.332519 -0.467270 -0.002304 0 1
0.372944 -0.388102 -0.009042 0 1
0.411686 -0.317357 -0.032624 0 1
0.448743 -0.244927 -0.049468 0 1
0.485800 -0.175866 -0.062943 0 1
0.527910 -0.096699 -0.076418 0 1
0.566652 -0.022585 -0.091578 0 1
0.061328 -0.815943 0.097076 0 1
0.103439 -0.738460 0.081916 0 1
0.142180 -0.664346 0.068441 0 1
0.179237 -0.595285 0.051597 0 1
0.219663 -0.519487 0.039806 0 1
0.260089 -0.442004 0.022962 0 1
0.295462 -0.374627 0.009487 0 1
0.334203 -0.300513 -0.010726 0 1
0.374629 -0.224714 -0.024202 0 1
0.410002 -0.155654 -0.032624 0 1
0.490853 -0.005741 -0.066312 0 1
0.527910 0.065004 -0.081472 0 1
0.566652 0.140803 -0.105053 0 1
0.078172 -0.613814 0.088654 0 1
0.113545 -0.546437 0.070125 0 1
0.152286 -0.470639 0.058334 0 1
0.192712 -0.393156 0.039806 0 1
0.229769 -0.324095 0.026331 0 1
