# x y z pred gt
-0.826056 -0.172715 0.065530 0 2
-0.862516 -0.243978 0.057243 0 2
-0.958638 -0.167743 0.070501 0 2
-0.577465 0.099078 0.077131 0 2
-0.615582 0.024500 0.067187 0 2
-0.657014 -0.058363 0.065530 0 2
-0.691817 -0.129626 0.060558 0 2
-0.771366 -0.285410 0.040671 0 2
-0.807826 -0.358330 0.030727 0 2
-0.748164 -0.018589 0.068844 0 2
-0.222809 0.397387 0.063872 0 2
-0.260926 0.321152 0.073816 0 2
-0.297386 0.249890 0.068844 0 2
-0.338818 0.168683 0.062215 0 2
-0.375278 0.095763 0.057243 0 2
-0.411738 0.021186 0.052271 0 2
-0.454827 -0.061678 0.045642 0 2
-0.491287 -0.132941 0.039013 0 2
-0.527747 -0.205861 0.030727 0 2
-0.569179 -0.287067 0.020783 0 2
-0.607296 -0.363302 0.017469 0 2
-0.642099 -0.434564 0.010840 0 2
-0.685188 -0.517428 0.004211 0 2
-0.420024 0.200171 0.073816 0 2
-0.458141 0.123937 0.068844 0 2
-0.494601 0.052674 0.063872 0 2
-0.534376 -0.026875 0.058901 0 2
-0.574151 -0.103110 0.052271 0 2
-0.610611 -0.177687 0.045642 0 2
-0.650385 -0.255579 0.035699 0 2
-0.723305 -0.399762 0.024098 0 2
-0.037194 0.520025 0.072159 0 2
-0.076968 0.440476 0.067187 0 2
-0.113428 0.365899 0.063872 0 2
-0.151546 0.292979 0.057243 0 2
-0.189663 0.216744 0.053929 0 2
-0.226123 0.143824 0.045642 0 2
-0.265898 0.064275 0.043985 0 2
-0.304015 -0.010302 0.039013 0 2
-0.342132 -0.084880 0.034041 0 2
-0.380250 -0.161114 0.027412 0 2
-0.418367 -0.234034 0.019126 0 2
-0.456484 -0.313583 0.010840 0 2
-0.494601 -0.388161 0.005868 0 2
-0.534376 -0.464395 -0.002419 0 2
-0.570836 -0.537315 -0.009048 0 2
-0.610611 -0.615207 -0.015677 0 2
-0.269212 -0.373245 -0.009048 0 2
-0.305672 -0.444508 -0.017334 0 2
-0.343790 -0.520743 -0.023963 0 2
-0.421681 -0.673212 -0.037221 0 2
-0.458141 -0.746132 -0.042193 0 2
0.115275 0.619462 0.072159 0 2
0.077158 0.544884 0.072159 0 2
0.040698 0.470307 0.062215 0 2
-0.000734 0.389101 0.055586 0 2
-0.040508 0.312866 0.047300 0 2
-0.076968 0.238289 0.045642 0 2
-0.118400 0.157082 0.037356 0 2
-0.154860 0.084162 0.034041 0 2
-0.191320 0.011242 0.032384 0 2
-0.231095 -0.066650 0.022441 0 2
