# x y z pred gt
-0.775119 0.437159 0.030157 4 1
-0.799660 0.390306 0.016770 4 1
-0.825317 0.343454 -0.002194 4 1
-0.852090 0.295487 -0.015580 4 1
-0.877747 0.247519 -0.036775 4 1
-0.903404 0.200667 -0.052392 4 1
-0.927946 0.153815 -0.069125 4 1
-0.668028 0.485126 0.056929 5 1
-0.695916 0.433812 0.042427 4 1
-0.718227 0.391422 0.027926 4 1
-0.743884 0.344570 0.008962 4 1
-0.770657 0.295487 -0.007771 4 1
-0.794083 0.253097 -0.023389 4 1
-0.820855 0.202898 -0.035659 4 1
-0.847628 0.153815 -0.056854 4 1
-0.871054 0.110310 -0.072472 4 1
-0.602212 0.461700 0.063622 5 1
-0.627869 0.413732 0.045774 4 1
-0.652411 0.369111 0.034619 4 1
-0.676952 0.324490 0.020117 4 1
-0.703725 0.275407 0.005615 4 1
-0.727151 0.229671 -0.013349 4 1
-0.753924 0.180588 -0.026735 4 1
-0.779581 0.133736 -0.049046 4 1
-0.804122 0.089115 -0.065779 4 1
-0.553129 0.419310 0.064738 5 1
-0.575440 0.376920 0.044658 4 1
-0.599981 0.332299 0.026810 4 1
-0.626754 0.282100 0.014539 4 1
-0.651295 0.237479 0.003384 4 1
-0.675837 0.191743 -0.013349 4 1
-0.727151 0.098039 -0.044584 4 1
-0.751693 0.051187 -0.060201 4 1
-0.777350 0.004335 -0.090320 4 1
-0.490660 0.376920 0.064738 -1 1
-0.516317 0.328953 0.044658 4 1
-0.544205 0.278754 0.030157 4 1
-0.568746 0.233017 0.014539 4 1
-0.594404 0.185050 -0.002194 4 1
-0.620061 0.138198 -0.018927 4 1
-0.644602 0.092461 -0.031197 4 1
-0.669144 0.047840 -0.047930 4 1
-0.695916 -0.001243 -0.065779 4 1
-0.432652 0.350148 0.072547 5 1
-0.456078 0.306642 0.050236 4 1
-0.483966 0.255328 0.035734 4 1
-0.507393 0.211822 0.022348 4 1
-0.531934 0.164970 0.001153 4 1
-0.558707 0.115887 -0.011118 4 1
-0.606674 0.027761 -0.044584 4 1
-0.633447 -0.021322 -0.057970 4 1
-0.657988 -0.067059 -0.085858 4 1
-0.384685 0.286563 0.055814 4 1
-0.411457 0.236364 0.046889 4 1
-0.437114 0.188396 0.029041 4 1
-0.460540 0.144891 0.011193 4 1
-0.486198 0.096923 -0.001078 4 1
-0.512970 0.048956 -0.022273 4 1
-0.537512 0.003219 -0.034544 4 1
-0.564284 -0.046980 -0.051277 4 1
-0.591057 -0.094947 -0.065779 4 1
-0.330024 0.237479 0.054698 4 1
-0.357912 0.186165 0.042427 4 1
-0.382454 0.139313 0.026810 4 1
-0.409226 0.091346 0.012308 4 1
-0.433768 0.044494 -0.008887 4 1
-0.459425 -0.002359 -0.024504 4 1
-0.483966 -0.046980 -0.036775 4 1
-0.511855 -0.099409 -0.054623 4 1
-0.534165 -0.140684 -0.081396 4 1
-0.265324 0.195090 0.059160 4 1
-0.290981 0.147122 0.043543 4 1
-0.315522 0.102501 0.027926 4 1
-0.342295 0.053418 0.015655 4 1
-0.367952 0.005450 -0.004425 4 1
-0.391378 -0.039171 -0.014464 4 1
-0.417035 -0.086023 -0.035659 4 1
-0.442692 -0.133991 -0.053508 4 1
-0.467234 -0.179727 -0.075818 -1 1
-0.214009 0.152700 0.059160 4 1
-0.238551 0.108079 0.040196 4 1
-0.264208 0.060111 0.026810 4 1
-0.290981 0.011028 0.010077 4 1
-0.315522 -0.033593 -0.005540 4 1
-0.341179 -0.080445 -0.022273 4 1
-0.369067 -0.131759 -0.036775 4 1
-0.392493 -0.176380 -0.050161 4 1
-0.417035 -0.221002 -0.081396 -1 1
-0.164926 0.115887 0.058045 -1 1
-0.189468 0.070151 0.042427 4 1
