# x y z pred gt
-0.107827 -0.359541 -0.086881 0 1
-0.127446 -0.399870 -0.115220 0 1
-0.150336 -0.446738 -0.141380 0 1
-0.038069 -0.371529 -0.093421 0 1
-0.059869 -0.414040 -0.120670 0 1
-0.081668 -0.457635 -0.156639 0 1
0.036049 -0.358450 -0.089060 0 1
0.014249 -0.402045 -0.118490 0 1
-0.006460 -0.445647 -0.150100 0 1
0.088367 -0.402045 -0.114131 0 1
0.067658 -0.443465 -0.143559 0 1
0.174475 -0.371529 -0.097780 0 1
0.153765 -0.414040 -0.122851 0 1
0.134147 -0.453277 -0.167538 0 1
-0.452258 -0.397688 -0.103230 0 1
-0.475147 -0.444556 -0.135930 0 1
-0.373780 -0.382427 -0.099961 0 1
-0.396669 -0.428210 -0.127210 0 1
-0.293122 -0.375887 -0.092332 0 1
-0.314922 -0.420579 -0.120670 0 1
-0.337811 -0.465265 -0.149009 0 1
-0.229904 -0.368256 -0.090151 0 1
-0.250614 -0.411858 -0.118490 0 1
-0.274592 -0.459817 -0.147919 0 1
-0.179765 -0.391148 -0.107591 0 1
-0.200475 -0.434750 -0.133749 0 1
-0.577605 -0.368256 -0.085790 0 1
-0.600494 -0.414040 -0.115220 0 1
-0.622293 -0.457635 -0.147919 0 1
-0.528556 -0.402045 -0.106500 0 1
-0.550356 -0.446738 -0.134840 0 1
-0.734560 -0.414040 -0.114131 0 1
-0.756360 -0.458726 -0.144650 0 1
-0.712761 -0.370438 -0.089060 0 1
-0.656082 -0.380251 -0.095601 0 1
-0.678972 -0.427119 -0.121760 0 1
-0.699681 -0.469629 -0.154459 0 1
-0.858817 -0.386791 -0.089060 0 1
-0.784699 -0.382427 -0.093421 0 1
-0.806498 -0.424937 -0.122851 0 1
-0.828298 -0.469629 -0.150100 0 1
0.869877 -0.404227 -0.123940 0 1
0.848077 -0.448920 -0.146830 0 1
0.806658 -0.380251 -0.110861 0 1
0.783769 -0.424937 -0.135930 0 1
0.751069 -0.351911 -0.090151 0 1
0.727090 -0.398779 -0.119581 0 1
0.706381 -0.441289 -0.146830 0 1
0.646432 -0.393330 -0.110861 0 1
0.626813 -0.434750 -0.143559 0 1
0.574494 -0.370438 -0.098871 0 1
0.552695 -0.415131 -0.127210 0 1
0.476397 -0.384609 -0.109770 0 1
0.454597 -0.429294 -0.135930 0 1
0.308542 -0.411858 -0.121760 0 1
0.288922 -0.452186 -0.175169 0 1
0.401189 -0.376978 -0.104321 0 1
0.379390 -0.420579 -0.132660 0 1
0.357590 -0.465265 -0.172988 0 1
0.330341 -0.367172 -0.095601 0 1
0.248593 -0.385700 -0.107591 0 1
0.226794 -0.430386 -0.140289 0 1
