# x y z pred gt
-0.697231 0.573293 0.011162 0 2
-0.746750 0.472102 0.004703 0 2
-0.555134 0.558222 0.026233 0 2
-0.658477 0.351535 0.004703 0 2
-0.707996 0.252498 0.009009 0 2
-0.359212 0.627118 0.013315 0 2
-0.413037 0.521621 0.011162 0 2
-0.462555 0.422584 0.009009 0 2
-0.520686 0.308475 0.006856 0 2
-0.570205 0.207285 0.009009 0 2
-0.619724 0.108247 -0.001756 0 2
-0.212809 0.629271 0.013315 0 2
-0.260174 0.532386 0.009009 0 2
-0.313999 0.424737 0.017621 0 2
-0.365671 0.321393 0.004703 0 2
-0.419496 0.215897 0.004703 0 2
-0.466861 0.119012 0.000397 0 2
-0.570205 -0.087675 -0.010368 0 2
-0.619724 -0.184559 -0.010368 0 2
-0.010428 0.685248 0.024080 0 2
-0.064252 0.577599 0.017621 0 2
-0.115924 0.474255 0.009009 0 2
-0.167596 0.370912 0.006856 0 2
-0.219268 0.269721 0.002550 0 2
-0.270939 0.164225 0.002550 0 2
-0.324764 0.058728 -0.003909 0 2
-0.376436 -0.046768 -0.006062 0 2
-0.428108 -0.152264 -0.014674 0 2
-0.533604 -0.361104 -0.016827 0 2
-0.583123 -0.460142 -0.025439 0 2
0.146741 0.708931 0.021927 0 2
0.092916 0.596976 0.013315 0 2
0.039091 0.491479 0.015468 0 2
-0.008275 0.396748 0.006856 0 2
-0.064252 0.286945 0.000397 0 2
-0.118077 0.177143 -0.001756 0 2
-0.165443 0.082411 -0.001756 0 2
-0.221421 -0.029544 -0.001756 0 2
-0.273092 -0.132888 -0.003909 0 2
-0.324764 -0.234078 -0.008215 0 2
-0.374283 -0.335269 -0.021133 0 2
-0.475473 -0.535497 -0.018980 0 2
-0.527145 -0.638840 -0.027592 0 2
-0.580970 -0.748643 -0.034051 0 2
0.288838 0.696013 0.024080 0 2
0.239319 0.594823 0.015468 0 2
0.185494 0.487173 0.006856 0 2
0.135976 0.390289 0.009009 0 2
0.084304 0.286945 0.002550 0 2
0.030479 0.177143 0.000397 0 2
-0.021193 0.075952 -0.003909 0 2
-0.072864 -0.027391 -0.006062 0 2
-0.126689 -0.135041 -0.010368 0 2
-0.174055 -0.229772 -0.014674 0 2
-0.227880 -0.337422 -0.014674 0 2
-0.281704 -0.445071 -0.023286 0 2
-0.333376 -0.548414 -0.027592 0 2
-0.387201 -0.653911 -0.025439 0 2
0.456771 0.741226 0.024080 0 2
0.407252 0.640036 0.017621 0 2
0.355581 0.536692 0.006856 0 2
0.303909 0.433349 0.006856 0 2
0.254390 0.336464 0.009009 0 2
0.198412 0.222356 0.006856 0 2
0.146741 0.119012 -0.006062 0 2
0.099375 0.024281 -0.003909 0 2
0.043397 -0.087675 -0.006062 0 2
-0.010428 -0.193171 -0.012521 0 2
-0.059946 -0.294362 -0.016827 0 2
-0.113771 -0.402011 -0.012521 0 2
-0.165443 -0.505355 -0.025439 0 2
-0.214962 -0.604392 -0.018980 0 2
-0.268786 -0.712042 -0.031898 0 2
0.538585 0.575446 0.021927 0 2
0.489066 0.476408 0.009009 0 2
0.439547 0.375218 0.004703 0 2
0.387875 0.274027 0.004703 0 2
0.334051 0.166378 0.009009 0 2
0.284532 0.065187 -0.003909 0 2
0.235013 -0.033850 -0.001756 0 2
0.181188 -0.139347 -0.008215 0 2
0.129517 -0.240537 -0.010368 0 2
0.077845 -0.346033 -0.014674 0 2
0.021867 -0.455836 -0.014674 0 2
-0.027652 -0.554873 -0.016827 0 2
-0.077170 -0.656064 -0.018980 0 2
-0.133148 -0.768019 -0.008215 0 2
0.594562 0.375218 0.021927 0 2
0.547197 0.278333 0.009009 0 2
0.491219 0.166378 0.002550 0 2
0.439547 0.065187 0.000397 0 2
0.394334 -0.027391 -0.003909 0 2
0.342663 -0.130735 -0.012521 0 2
0.286685 -0.240537 -0.010368 0 2
0.237166 -0.341728 -0.010368 0 2
0.181188 -0.451530 -0.008215 0 2
0.129517 -0.552720 -0.021133 0 2
0.079998 -0.656064 -0.016827 0 2
0.611786 0.067340 0.004703 0 2
0.564421 -0.027391 -0.006062 0 2
0.514902 -0.126429 -0.006062 0 2
0.461077 -0.234078 -0.006062 0 2
0.411558 -0.333116 -0.023286 0 2
0.362040 -0.434306 -0.018980 0 2
0.308215 -0.539802 -0.018980 0 2
0.254390 -0.645299 -0.021133 0 2
0.644081 -0.171641 -0.001756 0 2
0.590256 -0.277138 -0.008215 0 2
0.542891 -0.374022 -0.008215 0 2
0.437394 -0.582862 -0.018980 0 2
0.385722 -0.684053 -0.014674 0 2
0.695753 -0.425694 -0.010368 0 2
