# x y z pred gt
-0.611946 0.759884 -0.219314 0 1
-0.519490 0.678534 -0.126858 0 1
-0.562016 0.599012 -0.152746 0 1
-0.600840 0.525042 -0.226709 0 1
-0.358640 0.735845 0.054355 0 1
-0.399315 0.660024 0.013677 0 1
-0.478815 0.510257 -0.062138 0 1
-0.519490 0.432586 -0.108366 0 1
-0.519490 0.212552 -0.119460 0 1
-0.558314 0.138583 -0.167538 0 1
-0.284648 0.658196 0.148662 0 1
-0.325323 0.582376 0.120923 0 1
-0.401166 0.438139 0.002580 0 1
-0.439990 0.364170 -0.023308 0 1
-0.343832 0.290201 0.091339 0 1
-0.384508 0.216254 0.035865 0 1
-0.462156 0.068315 -0.056591 0 1
-0.501026 -0.007505 -0.099120 0 1
-0.539850 -0.075921 -0.147199 0 1
-0.574972 -0.146189 -0.198974 0 1
-0.282797 0.210701 0.144962 0 1
-0.323472 0.131179 0.098735 0 1
-0.364193 0.055381 0.048807 0 1
-0.399315 -0.011184 0.006279 0 1
-0.439990 -0.088855 -0.049196 0 1
-0.480665 -0.164676 -0.100971 0 1
-0.519490 -0.238645 -0.132405 0 1
-0.558314 -0.312592 -0.182331 0 1
-0.340131 -0.125851 0.048807 0 1
-0.386359 -0.210904 0.019224 0 1
-0.460350 -0.353289 -0.069536 0 1
-0.502877 -0.430938 -0.125007 0 1
-0.539850 -0.501205 -0.158293 0 1
-0.286499 -0.262684 0.111680 0 1
-0.327174 -0.338482 0.082093 0 1
-0.367895 -0.416153 0.032166 0 1
-0.408570 -0.490122 -0.019609 0 1
-0.443692 -0.556688 -0.065837 0 1
-0.484367 -0.634359 -0.112065 0 1
-0.526893 -0.713859 -0.154594 0 1
-0.290201 -0.564092 0.117227 0 1
-0.327174 -0.636187 0.076546 0 1
-0.401166 -0.776722 -0.039949 0 1
-0.258780 -0.752683 0.157908 -1 1
-0.249526 -0.752683 0.137567 0 1
-0.343832 -0.697223 0.024771 0 1
-0.301306 -0.610320 0.089488 0 1
-0.351236 -0.475315 0.032166 0 1
-0.310561 -0.392114 0.076546 0 1
-0.264333 -0.303360 0.119075 0 1
-0.464007 -0.471636 -0.097272 0 1
-0.423332 -0.392114 -0.060290 0 1
-0.332727 -0.214605 0.041412 0 1
-0.293903 -0.136934 0.078394 0 1
-0.480665 -0.220136 -0.108366 0 1
-0.436288 -0.129531 -0.054743 0 1
-0.390060 -0.040776 -0.006664 0 1
-0.501026 -0.003803 -0.126858 0 1
-0.460350 0.075719 -0.076931 0 1
-0.417779 0.160771 -0.025156 0 1
-0.373402 0.249525 0.028467 0 1
-0.330876 0.334600 0.082093 0 1
-0.288350 0.415951 0.115376 0 1
-0.536148 0.181109 -0.152746 0 1
-0.404868 0.438139 -0.010363 0 1
-0.563867 0.351236 -0.195275 0 1
-0.519490 0.438139 -0.141652 0 1
-0.475113 0.526893 -0.078779 0 1
-0.432587 0.610117 -0.030703 0 1
-0.382657 -0.782275 0.004430 0 1
-0.382657 -0.684266 -0.008515 0 1
-0.284648 -0.793381 0.041412 0 1
-0.284648 -0.719411 0.111680 0 1
-0.473262 -0.780424 -0.097272 0 1
-0.473262 -0.684266 -0.097272 0 1
-0.282797 0.641538 0.150510 0 1
-0.380806 -0.495675 0.015525 0 1
-0.380806 -0.307061 0.006279 0 1
-0.380806 -0.207202 0.017373 0 1
-0.380806 0.081272 0.024771 0 1
-0.380806 0.177407 0.011826 0 1
-0.380806 0.373424 0.028467 0 1
-0.380806 0.558336 0.037713 0 1
-0.284648 -0.523394 0.124622 0 1
-0.284648 -0.418004 0.098735 0 1
-0.284648 -0.323697 0.113528 0 1
-0.284648 -0.042627 0.128321 0 1
-0.284648 0.059061 0.128321 0 1
-0.284648 0.249525 0.135716 0 1
-0.284648 0.349385 0.144962 0 1
-0.282797 0.543552 0.139415 1 1
-0.473262 -0.484570 -0.095424 0 1
-0.473262 -0.397666 -0.082478 0 1
-0.473262 -0.203500 -0.078779 0 1
-0.473262 -0.009356 -0.082478 0 1
-0.473262 0.092355 -0.078779 0 1
-0.473262 0.284670 -0.082478 0 1
-0.473262 0.476963 -0.067685 0 1
-0.473262 0.573121 -0.060290 0 1
-0.576823 0.362319 -0.210068 0 1
-0.576823 0.462179 -0.210068 0 1
-0.576823 0.552784 -0.206370 0 1
-0.576823 0.650792 -0.187878 0 1
-0.284648 0.746950 0.119075 -1 1
-0.282797 0.654494 0.141263 0 1
-0.277244 0.390060 0.139415 0 1
-0.268035 0.022087 0.124622 0 1
-0.266184 -0.064816 0.120923 0 1
-0.262482 -0.249728 0.130169 0 1
-0.260631 -0.336631 0.141263 0 1
-0.258780 -0.430938 0.130169 0 1
-0.256929 -0.525245 0.122774 0 1
-0.253227 -0.606618 0.132020 0 1
-0.371551 0.741397 0.024771 0 1
-0.364193 0.384507 0.032166 0 1
-0.362342 0.295753 0.030318 0 1
-0.360491 0.205148 0.028467 0 1
-0.358640 0.114543 0.037713 0 1
-0.351236 -0.153570 0.019224 0 1
-0.349385 -0.249728 0.028467 0 1
-0.345683 -0.430938 0.021072 0 1
-0.464007 0.329047 -0.067685 0 1
-0.460350 0.232890 -0.097272 0 1
-0.454798 -0.029693 -0.084329 0 1
-0.447394 -0.397666 -0.078779 0 1
-0.441841 -0.582578 -0.082478 0 1
-0.439990 -0.671332 -0.076931 0 1
-0.543552 0.745099 -0.167538 0 1
-0.541701 0.647090 -0.176784 0 1
-0.539850 0.565740 -0.165690 0 1
-0.537999 0.471433 -0.178633 0 1
