# x y z pred gt
-0.264844 -0.669055 0.121251 0 9
-0.218895 -0.577156 0.125247 0 9
-0.362736 -0.637090 0.065313 0 9
-0.316787 -0.549187 0.063315 0 9
-0.268840 -0.457288 0.071306 0 9
-0.224888 -0.371383 0.087289 0 9
-0.180936 -0.285477 0.087289 0 9
-0.132989 -0.193578 0.097278 0 9
-0.085042 -0.101679 0.105269 0 9
-0.041090 -0.015774 0.117256 0 9
0.006857 0.074127 0.131240 0 9
0.172674 0.617529 0.113260 0 9
0.220622 0.709428 0.119253 0 9
0.266571 0.799329 0.131240 0 9
-0.466622 -0.615114 0.011372 0 9
-0.422670 -0.529209 0.015368 0 9
-0.376721 -0.441306 0.019363 0 9
-0.328774 -0.347409 0.025357 0 9
-0.280827 -0.257508 0.033348 0 9
-0.238873 -0.175598 0.043337 0 9
-0.188928 -0.077706 0.047333 0 9
-0.144976 0.006202 0.059319 0 9
-0.097029 0.096103 0.063315 0 9
-0.051079 0.186004 0.071306 0 9
-0.005130 0.271910 0.083293 0 9
0.084771 0.445718 0.095280 0 9
0.130721 0.535619 0.105269 0 9
-0.258851 -0.017772 0.009374 0 9
-0.212901 0.068134 0.009374 0 9
-0.164954 0.160033 0.023359 0 9
-0.117007 0.255927 0.031350 0 9
-0.071057 0.341833 0.037344 0 9
-0.023110 0.433732 0.043337 0 9
0.024837 0.525630 0.053326 0 9
0.066791 0.605543 0.061317 0 9
0.110743 0.693446 0.069308 0 9
0.160688 0.789340 0.075302 0 9
0.206637 0.875246 0.081295 0 9
-0.534547 -0.549187 -0.036575 0 9
-0.490596 -0.465279 -0.034577 0 9
-0.442648 -0.373380 -0.026586 0 9
-0.394701 -0.281482 -0.016597 0 9
-0.350750 -0.197574 -0.010604 0 9
-0.304800 -0.107673 -0.002613 0 9
-0.664405 -0.559176 -0.104500 0 9
-0.618455 -0.471273 -0.088518 0 9
-0.572506 -0.381372 -0.082525 0 9
-0.526556 -0.293468 -0.074533 0 9
-0.480607 -0.203567 -0.070538 0 9
-0.432659 -0.111668 -0.062547 0 9
-0.382714 -0.017772 -0.052558 0 9
-0.338763 0.068134 -0.046564 0 9
-0.292813 0.156037 -0.036575 0 9
-0.244866 0.247936 -0.032580 0 9
-0.200914 0.333841 -0.024588 0 9
-0.156963 0.419747 -0.016597 0 9
-0.109016 0.509648 -0.006608 0 9
-0.065064 0.595554 -0.000615 0 9
-0.021112 0.681459 0.009374 0 9
